Protein.ID;Gene;WJ_c_1002 MaxLFQ Intensity;WJ_c_1062 MaxLFQ Intensity;WJ_c_11 MaxLFQ Intensity;WJ_c_203 MaxLFQ Intensity;WJ_d_1002 MaxLFQ Intensity;WJ_d_1062 MaxLFQ Intensity;WJ_d_11 MaxLFQ Intensity;WJ_d_203 MaxLFQ Intensity
EIF3M_HUMAN;EIF3M;84208.93;102707.1;107899.586;116337.0;80221.484;88361.99;80346.66;109203.24
ARMX2_HUMAN;ARMCX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD37L_HUMAN;CDC37L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RRAGA_HUMAN;RRAGA;66087.98;56110.043;59080.46;54093.69;66045.29;53089.727;62163.02;62762.74
CYFP1_HUMAN;CYFIP1;49854.066;46168.035;45006.23;52051.457;37339.824;41345.2;53990.52;58321.61
NDUF7_HUMAN;NDUFAF7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GET4_HUMAN;GET4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN6_HUMAN;COPS6;42860.797;44350.5;47220.22;51240.555;47271.652;47255.297;37766.13;47747.92
PCAT2_HUMAN;LPCAT2;54470.05;61512.574;53979.402;57801.758;33207.62;30061.502;38899.547;31844.814
ENOF1_HUMAN;ENOSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX32_HUMAN;DHX32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAOK1_HUMAN;TAOK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RFIP2_HUMAN;RAB11FIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3BP5L_HUMAN;SH3BP5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KDM3B_HUMAN;KDM3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIR2B_HUMAN;RRM2B;53098.004;0.0;41624.938;66013.96;39846.96;51610.46;53316.555;0.0
HS2ST_HUMAN;HS2ST1;27690.592;0.0;0.0;0.0;0.0;48355.35;0.0;0.0
NIPA1_HUMAN;NIPA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MICA3_HUMAN;MICAL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHF5A_HUMAN;PHF5A;0.0;0.0;30914.02;0.0;30807.584;0.0;0.0;0.0
S36A1_HUMAN;SLC36A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERMP1_HUMAN;ERMP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRIN1_HUMAN;GPRIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48471.09
ZCCHV_HUMAN;ZC3HAV1;48335.297;34072.285;44143.887;36100.668;36835.645;40139.35;43612.906;40332.336
RM21_HUMAN;MRPL21;0.0;0.0;0.0;71971.06;86909.016;0.0;0.0;115501.14
PCLI1_HUMAN;PID1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFL1_HUMAN;EFL1;0.0;0.0;28262.041;47344.582;33885.824;36631.33;0.0;34507.074
TPC11_HUMAN;TRAPPC11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEGR1_HUMAN;NEGR1;0.0;0.0;0.0;0.0;0.0;0.0;46916.496;0.0
NUP54_HUMAN;NUP54;0.0;19446.072;0.0;0.0;0.0;0.0;0.0;0.0
GLUCM_HUMAN;DGLUCY;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARMC9_HUMAN;ARMC9;50254.69;39822.96;52772.445;57762.086;27577.992;44215.004;29682.85;44927.934
VP35L_HUMAN;VPS35L;0.0;52556.652;53236.645;44044.492;49190.367;28710.25;33095.215;80504.195
S46A3_HUMAN;SLC46A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZFY16_HUMAN;ZFYVE16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MON2_HUMAN;MON2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24153.082
PEX26_HUMAN;PEX26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUFP2_HUMAN;NUFIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SZRD1_HUMAN;SZRD1;82448.65;81208.086;0.0;0.0;66329.664;0.0;0.0;0.0
MAVS_HUMAN;MAVS;0.0;0.0;0.0;40947.938;0.0;49372.496;0.0;0.0
CLAP1_HUMAN;CLASP1;42852.434;44737.348;34071.336;31724.074;34089.492;22061.43;0.0;25732.246
DHX29_HUMAN;DHX29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP10_HUMAN;LRP10;36250.875;31991.889;0.0;28320.871;0.0;0.0;0.0;0.0
COMD6_HUMAN;COMMD6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDDC2_HUMAN;HDDC2;40036.703;0.0;0.0;48292.105;41433.66;36903.156;32110.855;48204.32
PLGT3_HUMAN;POGLUT3;76294.59;26951.799;37314.54;49998.02;51209.137;40330.215;44574.508;31211.334
LIMS2_HUMAN;LIMS2;56194.016;57882.9;50642.477;55985.707;50039.99;42417.004;53944.594;48812.957
P4HA3_HUMAN;P4HA3;0.0;0.0;0.0;0.0;30466.46;20757.58;34556.406;0.0
HEAT3_HUMAN;HEATR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CF120_HUMAN;C6orf120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGR2_HUMAN;HDGFL2;31496.807;20178.834;30118.873;0.0;0.0;0.0;0.0;0.0
DCXR_HUMAN;DCXR;50655.004;0.0;41033.47;52349.39;72830.21;37538.203;51236.625;62906.56
BRAP_HUMAN;BRAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOGA7_HUMAN;GOLGA7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG22_HUMAN;ARHGAP22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WAPL_HUMAN;WAPL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PODN_HUMAN;PODN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
I2BP2_HUMAN;IRF2BP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AB1IP_HUMAN;APBB1IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRGP1_HUMAN;SRGAP1;0.0;0.0;27470.621;0.0;0.0;32306.846;0.0;25592.428
SH3R1_HUMAN;SH3RF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTAR1_HUMAN;PTAR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARPIN_HUMAN;ARPIN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABEK_HUMAN;RABEPK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HUWE1_HUMAN;HUWE1;74806.04;65655.45;68655.08;72697.8;95843.734;78918.695;78248.64;78018.22
YTHD3_HUMAN;YTHDF3;0.0;0.0;31863.25;31170.291;28812.838;0.0;0.0;0.0
K2C1B_HUMAN;KRT77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXK_HUMAN;PXK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2Q1_HUMAN;UBE2Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM55_HUMAN;MRPL55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMED4_HUMAN;TMED4;0.0;0.0;0.0;0.0;0.0;0.0;56925.117;75239.57
RM10_HUMAN;MRPL10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67346.766
COXM1_HUMAN;CMC1;0.0;0.0;0.0;0.0;0.0;58293.633;46607.684;0.0
CENPV_HUMAN;CENPV;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZER1_HUMAN;ZER1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT5_HUMAN;GALNT5;1931038.9;0.0;1048816.6;771045.2;696205.1;0.0;0.0;1801222.2
T179B_HUMAN;TMEM179B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RALYL_HUMAN;RALYL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT7_HUMAN;GALNT7;0.0;0.0;0.0;38003.71;24402.998;23530.1;0.0;47197.82
AMGO2_HUMAN;AMIGO2;25171.492;0.0;0.0;32185.018;0.0;0.0;0.0;0.0
GLT10_HUMAN;GALNT10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLRX5_HUMAN;GLRX5;25454.908;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPC6B_HUMAN;TRAPPC6B;0.0;0.0;0.0;0.0;22214.965;0.0;0.0;28269.146
PP4P1_HUMAN;PIP4P1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAAM2_HUMAN;DAAM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PATL1_HUMAN;PATL1;0.0;0.0;0.0;49656.055;30304.543;0.0;0.0;0.0
MYPN_HUMAN;MYPN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP9_HUMAN;DPP9;0.0;39973.875;34011.7;41409.848;24896.15;23651.273;23035.77;33364.496
SYVN1_HUMAN;SYVN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94660.36
RM52_HUMAN;MRPL52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SETD3_HUMAN;SETD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC7B_HUMAN;TTC7B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACOT1_HUMAN;ACOT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16856.0
NOP9_HUMAN;NOP9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP2_HUMAN;PABPN1;58916.1;51294.71;46038.098;38118.53;43662.543;35559.535;48401.105;50983.61
TM135_HUMAN;TMEM135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYRIC_HUMAN;MTDH;29237.229;60432.793;47957.473;55109.137;45589.746;41561.39;33559.07;41721.438
ZN598_HUMAN;ZNF598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KTN1_HUMAN;KTN1;79430.88;87114.83;90284.32;90651.84;82941.55;95359.61;82872.82;86929.68
NLRX1_HUMAN;NLRX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHLB1_HUMAN;PHLDB1;25073.229;28161.39;0.0;31981.355;23226.3;0.0;0.0;0.0
UBP48_HUMAN;USP48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NT5D3_HUMAN;NT5DC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AACS_HUMAN;AACS;38398.984;45118.113;57098.97;35455.67;38982.418;0.0;0.0;38347.37
LUZP1_HUMAN;LUZP1;0.0;28649.473;33065.62;30085.35;25147.367;24488.861;26610.352;29196.701
THOC4_HUMAN;ALYREF;116280.31;148541.02;95650.91;105201.84;95948.35;72003.24;80219.26;91648.14
GP180_HUMAN;GPR180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHI2B_HUMAN;FHIP2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGDP1_HUMAN;MDP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22181.479
C163A_HUMAN;CD163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IQGA3_HUMAN;IQGAP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS36_HUMAN;VPS36;0.0;0.0;0.0;37335.3;42470.098;32971.883;38364.832;0.0
TAXB1_HUMAN;TAX1BP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAND1_HUMAN;CAND1;152686.0;135665.06;142804.34;139352.97;200166.73;175022.53;197929.28;184300.27
RETR3_HUMAN;RETREG3;0.0;0.0;0.0;0.0;0.0;0.0;32607.352;0.0
HOOK3_HUMAN;HOOK3;0.0;28310.709;22975.78;22340.223;24492.223;27588.686;0.0;26392.004
SESD1_HUMAN;SESTD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COMD7_HUMAN;COMMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MON1A_HUMAN;MON1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSYL5_HUMAN;TSPYL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T200A_HUMAN;TMEM200A;45478.832;47695.844;63908.63;83376.85;0.0;0.0;0.0;0.0
NAL10_HUMAN;NLRP10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOC6_HUMAN;THOC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIPB1_HUMAN;PPFIBP1;27937.293;29668.688;25936.29;26129.527;18958.207;0.0;20973.984;0.0
BPHL_HUMAN;BPHL;0.0;0.0;27759.596;0.0;0.0;39907.082;0.0;0.0
S2611_HUMAN;SLC26A11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIPA_HUMAN;ZC3HC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTM1_HUMAN;OSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCSD1_HUMAN;FCHSD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NR2CA_HUMAN;NR2C2AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD25_HUMAN;CCDC25;0.0;0.0;0.0;25041.115;25372.03;0.0;0.0;24832.566
LDHD_HUMAN;LDHD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STING_HUMAN;STING1;26640.428;0.0;0.0;33161.836;0.0;0.0;0.0;0.0
RGPS2_HUMAN;RALGPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHSS1_HUMAN;CHSY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARM1_HUMAN;CARM1;40355.855;25697.615;29610.951;48691.285;29761.936;0.0;0.0;35905.098
NIT1_HUMAN;NIT1;0.0;0.0;0.0;26357.277;27146.617;0.0;24997.268;31592.115
COMD2_HUMAN;COMMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTR5A_HUMAN;HEATR5A;0.0;0.0;0.0;0.0;19570.602;0.0;0.0;0.0
ANKL2_HUMAN;ANKLE2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX42_HUMAN;DDX42;0.0;0.0;52528.004;54048.285;56342.055;0.0;0.0;0.0
SPAS2_HUMAN;SPATS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUAB_HUMAN;NDUFA11;0.0;0.0;0.0;29540.55;29559.336;31755.299;44008.336;0.0
K2C73_HUMAN;KRT73;0.0;77692.65;0.0;0.0;0.0;0.0;0.0;0.0
DAAF5_HUMAN;DNAAF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTH_HUMAN;PTRH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STX12_HUMAN;STX12;70470.37;93825.125;84342.09;102991.734;69337.875;107829.875;78277.6;103687.73
DZIP1_HUMAN;DZIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DLP1_HUMAN;PDSS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOPP1_HUMAN;DOLPP1;0.0;0.0;0.0;0.0;20935.76;0.0;0.0;0.0
GPSM1_HUMAN;GPSM1;0.0;17860.75;0.0;0.0;0.0;0.0;0.0;0.0
RAB43_HUMAN;RAB43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HPS6_HUMAN;HPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HORN_HUMAN;HRNR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC1D_HUMAN;CAMK1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RB6I2_HUMAN;ERC1;0.0;65821.81;46051.88;0.0;0.0;0.0;0.0;0.0
H2A2B_HUMAN;H2AC21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRLF3_HUMAN;CRLF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPPC5_HUMAN;TRAPPC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30534.115
TMTC1_HUMAN;TMTC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARMC8_HUMAN;ARMC8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1214768.1
RELL1_HUMAN;RELL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T126B_HUMAN;TMEM126B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AEBP1_HUMAN;AEBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUR1L_HUMAN;LURAP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLD3_HUMAN;PLD3;185377.08;105006.23;127825.41;166236.31;265345.16;228726.33;154747.58;172819.62
LACC1_HUMAN;LACC1;27239.203;19400.736;0.0;19068.664;0.0;0.0;0.0;0.0
ANKY2_HUMAN;ANKMY2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIX1L_HUMAN;LIX1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC3_HUMAN;NUDCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK2_HUMAN;AHNAK2;97776.46;54582.113;89866.1;66314.62;50903.145;123982.945;98041.66;102702.15
FMNL3_HUMAN;FMNL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMAA_HUMAN;MMAA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H2_HUMAN;P3H2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H3_HUMAN;P3H3;125742.914;90016.734;111392.18;111996.516;120096.63;133807.97;109335.3;93424.83
CCD50_HUMAN;CCDC50;57247.926;96010.77;77352.02;48666.85;70106.445;56585.9;0.0;30894.867
NNRD_HUMAN;NAXD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIK4_HUMAN;SLITRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR75_HUMAN;WDR75;0.0;0.0;0.0;312702.16;236783.72;0.0;0.0;0.0
MFN1_HUMAN;MFN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL2_HUMAN;SLC44A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IPRI_HUMAN;ITPRIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDFY1_HUMAN;WDFY1;45900.36;43284.152;41287.168;37466.24;46239.42;31886.02;31422.602;0.0
TEX2_HUMAN;TEX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXP20_HUMAN;FAM114A1;137595.88;144046.7;133213.19;138842.4;148167.95;161079.77;148634.6;145848.81
DCNL3_HUMAN;DCUN1D3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCC2_HUMAN;GCC2;0.0;0.0;0.0;155305.31;127470.42;0.0;0.0;0.0
ARCH_HUMAN;ZBTB8OS;0.0;0.0;25643.832;0.0;0.0;0.0;0.0;0.0
SULF1_HUMAN;SULF1;54638.59;0.0;0.0;38003.508;0.0;0.0;0.0;0.0
UBR1_HUMAN;UBR1;0.0;0.0;212839.44;0.0;0.0;0.0;0.0;0.0
RHG12_HUMAN;ARHGAP12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHERP_HUMAN;CHERP;0.0;27260.629;0.0;0.0;0.0;0.0;0.0;0.0
CDAN1_HUMAN;CDAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANKH1_HUMAN;ANKHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UEVLD_HUMAN;UEVLD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD302_HUMAN;CD302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCAR1_HUMAN;CCAR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCUB3_HUMAN;SCUBE3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJC10_HUMAN;DNAJC10;117172.99;118958.36;123911.81;106278.12;129025.414;121100.27;108049.664;126365.516
MIRO1_HUMAN;RHOT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIR2_HUMAN;SIRT2;0.0;0.0;0.0;10639.023;0.0;0.0;0.0;0.0
BAP18_HUMAN;BAP18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM41_HUMAN;MRPL41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PARP9_HUMAN;PARP9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLPL6_HUMAN;PNPLA6;27714.332;27224.736;33081.87;26735.537;30625.283;27881.611;35544.055;24389.535
IFT20_HUMAN;IFT20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MILK2_HUMAN;MICALL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB1_HUMAN;FTSJ3;46124.668;68013.16;0.0;56330.49;0.0;0.0;0.0;0.0
TM192_HUMAN;TMEM192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
M21D2_HUMAN;MB21D2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMAP1_HUMAN;SMAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DI3L2_HUMAN;DIS3L2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50042.297
SUV3_HUMAN;SUPV3L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF3B_HUMAN;GSPT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC8_HUMAN;EXOC8;25336.922;30898.762;25208.55;27088.184;29475.014;33362.65;25917.865;30415.127
TRI22_HUMAN;TRIM22;0.0;0.0;0.0;0.0;19079.797;0.0;0.0;0.0
K2013_HUMAN;KIAA2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28366.908
HACE1_HUMAN;HACE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MICU2_HUMAN;MICU2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AN13A_HUMAN;ANKRD13A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHSS2_HUMAN;CHPF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELMD2_HUMAN;ELMOD2;0.0;0.0;0.0;0.0;30942.906;0.0;0.0;30702.605
A16A1_HUMAN;ALDH16A1;117919.68;141980.6;106446.05;173653.14;212099.88;173034.17;161810.62;252488.94
XRN1_HUMAN;XRN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UNC5B_HUMAN;UNC5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABI1_HUMAN;ABI1;82323.61;44468.535;65210.48;72257.96;58319.73;70845.37;64322.477;40033.406
RDH10_HUMAN;RDH10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VKORL_HUMAN;VKORC1L1;0.0;0.0;0.0;0.0;0.0;0.0;93789.74;0.0
FCSK_HUMAN;FCSK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPART_HUMAN;SPART;86898.72;91874.14;101130.61;87525.57;105574.04;89460.875;80210.375;104509.45
PGAM4_HUMAN;PGAM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIER1_HUMAN;MIER1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F177A_HUMAN;FAM177A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNPY4_HUMAN;CNPY4;0.0;0.0;27739.623;22666.41;0.0;51199.72;44454.953;0.0
ORML3_HUMAN;ORMDL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCA6_HUMAN;ABCA6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCAR2_HUMAN;CCAR2;121982.33;103984.71;71028.46;62033.16;83790.664;0.0;58952.348;0.0
NDUF2_HUMAN;NDUFAF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS52_HUMAN;VPS52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUP93_HUMAN;NUP93;473713.06;391819.84;487107.3;397744.25;366055.72;0.0;451064.62;518204.62
S11IP_HUMAN;STK11IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CMTR1_HUMAN;CMTR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC47_HUMAN;LRRC47;87810.93;89848.734;85999.17;77286.03;83379.33;72126.96;70369.11;66439.92
K2C78_HUMAN;KRT78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG24_HUMAN;ARHGAP24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANR35_HUMAN;ANKRD35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UNC80_HUMAN;UNC80;0.0;0.0;0.0;0.0;0.0;43515.38;184491.73;0.0
ARM10_HUMAN;ARMC10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYRD2_HUMAN;PYROXD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABD12_HUMAN;ABHD12;0.0;0.0;0.0;26689.807;25885.588;0.0;0.0;33059.637
S66A2_HUMAN;SLC66A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPD1L_HUMAN;GPD1L;0.0;0.0;0.0;0.0;46208.234;0.0;0.0;0.0
S35F6_HUMAN;SLC35F6;29013.6;0.0;0.0;0.0;33667.984;0.0;0.0;55916.35
RHG18_HUMAN;ARHGAP18;0.0;0.0;0.0;25078.617;0.0;0.0;0.0;0.0
ASCC3_HUMAN;ASCC3;25413.938;27610.479;31264.703;35889.137;25499.514;0.0;0.0;33444.266
EH1L1_HUMAN;EHBP1L1;0.0;24040.268;0.0;0.0;17936.307;15805.362;0.0;0.0
PLCD3_HUMAN;PLCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTURN_HUMAN;MTURN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS8_HUMAN;VPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALS1_HUMAN;PALS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAG2_HUMAN;STAG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYNPO_HUMAN;SYNPO;0.0;0.0;0.0;0.0;0.0;0.0;32488.258;0.0
FBXW8_HUMAN;FBXW8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT16_HUMAN;GALNT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPXM2_HUMAN;CPXM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUF1_HUMAN;GUF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP1_HUMAN;SFRP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARME_HUMAN;CARNMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4P2_HUMAN;PIP4P2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESH1_HUMAN;HDDC3;24917.262;0.0;0.0;0.0;0.0;0.0;0.0;0.0
