Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
TECT3_HUMAN;TCTN3;0.0;0.0;0.0;0.0;0.0;0.0
HIBCH_HUMAN;HIBCH;45461.418;47896.938;0.0;41199.832;28610.477;40170.5
ARMC6_HUMAN;ARMC6;0.0;32542.787;25615.443;0.0;0.0;0.0
PPR18_HUMAN;PPP1R18;42258.348;61246.14;60952.684;64087.71;0.0;33046.887
STEAL_HUMAN;STEAP1B;0.0;0.0;0.0;0.0;0.0;0.0
MZT2B_HUMAN;MZT2B;0.0;0.0;0.0;0.0;31335.682;0.0
CAVN1_HUMAN;CAVIN1;424531.8;381513.8;356493.34;341606.62;363744.75;435930.03
BORG3_HUMAN;CDC42EP5;0.0;0.0;0.0;0.0;0.0;0.0
DHX57_HUMAN;DHX57;0.0;0.0;0.0;0.0;0.0;0.0
ERAP2_HUMAN;ERAP2;0.0;47753.207;0.0;0.0;0.0;46269.527
MBOA5_HUMAN;LPCAT3;0.0;0.0;0.0;0.0;0.0;0.0
CDC73_HUMAN;CDC73;0.0;40748.97;0.0;0.0;0.0;0.0
RM14_HUMAN;MRPL14;0.0;0.0;0.0;0.0;0.0;0.0
S27A4_HUMAN;SLC27A4;0.0;0.0;0.0;0.0;0.0;0.0
C2D1A_HUMAN;CC2D1A;0.0;58139.617;0.0;0.0;0.0;0.0
TATD1_HUMAN;TATDN1;0.0;0.0;0.0;0.0;0.0;0.0
CH082_HUMAN;C8orf82;0.0;24991.846;0.0;0.0;28677.943;40851.324
EDC4_HUMAN;EDC4;53113.074;69019.64;54614.008;49085.418;53427.312;59718.11
PRP8_HUMAN;PRPF8;344583.3;429959.25;397507.34;0.0;495133.3;379192.88
SCYL2_HUMAN;SCYL2;0.0;14389.441;28042.605;0.0;0.0;14701.607
TTC27_HUMAN;TTC27;0.0;0.0;0.0;0.0;0.0;0.0
GOLM2_HUMAN;GOLM2;0.0;15202.153;0.0;0.0;0.0;21431.97
FDX2_HUMAN;FDX2;46544.63;0.0;39174.484;0.0;0.0;32542.447
FAHD1_HUMAN;FAHD1;0.0;0.0;0.0;0.0;0.0;0.0
RL22L_HUMAN;RPL22L1;64587.64;91804.73;82349.53;56808.016;81492.86;61412.9
ANR16_HUMAN;ANKRD16;0.0;0.0;0.0;0.0;0.0;0.0
ALKB5_HUMAN;ALKBH5;0.0;0.0;0.0;0.0;0.0;0.0
PDXD1_HUMAN;PDXDC1;45723.89;44464.457;0.0;42047.41;0.0;0.0
MEAK7_HUMAN;MEAK7;36876.043;26019.145;0.0;36432.934;24243.408;0.0
S27A1_HUMAN;SLC27A1;0.0;0.0;0.0;0.0;0.0;0.0
PGM2L_HUMAN;PGM2L1;0.0;0.0;0.0;0.0;0.0;0.0
CTR9_HUMAN;CTR9;0.0;0.0;0.0;0.0;0.0;0.0
AAGAB_HUMAN;AAGAB;0.0;0.0;0.0;0.0;0.0;0.0
VIP1_HUMAN;PPIP5K1;0.0;0.0;0.0;0.0;0.0;0.0
TTC37_HUMAN;TTC37;21383.115;22895.648;23610.566;0.0;29379.232;20619.207
ULK3_HUMAN;ULK3;0.0;0.0;0.0;0.0;0.0;0.0
SYDM_HUMAN;DARS2;0.0;0.0;0.0;0.0;0.0;0.0
TMM65_HUMAN;TMEM65;0.0;0.0;0.0;0.0;0.0;24403.975
NCEH1_HUMAN;NCEH1;76576.44;74257.0;101347.836;0.0;36433.836;71650.78
FOXR1_HUMAN;FOXR1;0.0;0.0;0.0;0.0;0.0;0.0
MDEAS_HUMAN;MIDEAS;0.0;0.0;0.0;0.0;0.0;0.0
ZC3HE_HUMAN;ZC3H14;0.0;0.0;0.0;0.0;0.0;0.0
CNST_HUMAN;CNST;0.0;0.0;0.0;0.0;0.0;0.0
OGFD3_HUMAN;OGFOD3;0.0;52062.992;0.0;0.0;0.0;0.0
LARP1_HUMAN;LARP1;40285.156;95451.945;50892.15;64751.95;73753.78;81973.5
TMED8_HUMAN;TMED8;0.0;0.0;0.0;0.0;0.0;0.0
ZNT9_HUMAN;SLC30A9;0.0;0.0;0.0;0.0;0.0;0.0
BL1S3_HUMAN;BLOC1S3;28790.896;0.0;0.0;50601.95;0.0;0.0
BL1S2_HUMAN;BLOC1S2;0.0;0.0;0.0;0.0;0.0;0.0
ATRAP_HUMAN;AGTRAP;28901.346;0.0;0.0;0.0;0.0;0.0
POTEE_HUMAN;POTEE;0.0;0.0;0.0;0.0;0.0;0.0
SARM1_HUMAN;SARM1;0.0;0.0;0.0;0.0;0.0;0.0
S4A10_HUMAN;SLC4A10;0.0;0.0;0.0;0.0;0.0;0.0
C1TM_HUMAN;MTHFD1L;51924.72;64170.66;96235.59;61985.72;65252.695;40866.066
CRTC1_HUMAN;CRTC1;0.0;0.0;0.0;0.0;0.0;0.0
CSPG4_HUMAN;CSPG4;89267.14;69351.27;96331.98;59832.816;73571.15;70423.84
MOXD1_HUMAN;MOXD1;48416.336;27875.014;46279.81;68337.516;58190.457;51114.42
CP20A_HUMAN;CYP20A1;0.0;0.0;0.0;0.0;0.0;0.0
ARAID_HUMAN;ATRAID;0.0;0.0;0.0;0.0;0.0;0.0
PLGT2_HUMAN;POGLUT2;0.0;0.0;0.0;0.0;0.0;0.0
TM205_HUMAN;TMEM205;44521.324;47862.777;34203.67;59362.29;58734.945;57601.316
LRSM1_HUMAN;LRSAM1;29035.305;29873.277;27999.904;43841.492;34826.695;0.0
F180A_HUMAN;FAM180A;0.0;0.0;0.0;0.0;0.0;0.0
GAK1B_HUMAN;GASK1B;0.0;0.0;0.0;0.0;0.0;0.0
TX261_HUMAN;TEX261;0.0;0.0;0.0;0.0;0.0;0.0
TMCO3_HUMAN;TMCO3;0.0;0.0;0.0;0.0;0.0;0.0
LCLT1_HUMAN;LCLAT1;0.0;0.0;0.0;0.0;0.0;0.0
LAYN_HUMAN;LAYN;0.0;291643.66;0.0;0.0;0.0;0.0
MET7B_HUMAN;METTL7B;0.0;0.0;0.0;0.0;0.0;0.0
PXDC2_HUMAN;PLXDC2;0.0;0.0;0.0;0.0;0.0;0.0
PI16_HUMAN;PI16;0.0;0.0;0.0;0.0;0.0;0.0
CREL2_HUMAN;CRELD2;53010.83;38970.45;78764.24;0.0;29506.773;51706.406
WDR82_HUMAN;WDR82;0.0;0.0;60606.707;0.0;0.0;21439.49
MIC27_HUMAN;APOOL;0.0;0.0;0.0;0.0;0.0;0.0
FAT4_HUMAN;FAT4;0.0;0.0;0.0;0.0;0.0;0.0
PACS1_HUMAN;PACS1;0.0;0.0;0.0;0.0;0.0;0.0
MPRIP_HUMAN;MPRIP;0.0;0.0;0.0;0.0;0.0;0.0
RFIP1_HUMAN;RAB11FIP1;0.0;0.0;0.0;0.0;0.0;0.0
RBMS3_HUMAN;RBMS3;0.0;0.0;0.0;0.0;0.0;0.0
PNCB_HUMAN;NAPRT;23786.873;22162.188;0.0;21816.887;26380.777;0.0
DNMBP_HUMAN;DNMBP;0.0;0.0;0.0;0.0;0.0;0.0
HACD2_HUMAN;HACD2;0.0;0.0;0.0;0.0;0.0;0.0
B3GLT_HUMAN;B3GLCT;0.0;0.0;0.0;0.0;0.0;0.0
GGYF2_HUMAN;GIGYF2;17537.383;29780.887;31614.88;33710.13;26306.54;24762.154
CD109_HUMAN;CD109;208680.45;126707.7;163520.1;123281.516;149977.66;93792.21
THADA_HUMAN;THADA;0.0;0.0;0.0;0.0;0.0;0.0
HSDL2_HUMAN;HSDL2;75730.36;71074.125;77490.68;73144.234;35589.496;71280.48
KAT3_HUMAN;KYAT3;0.0;33535.316;0.0;0.0;0.0;37439.53
CERS6_HUMAN;CERS6;0.0;0.0;0.0;0.0;0.0;0.0
PPR21_HUMAN;PPP1R21;24250.809;0.0;0.0;0.0;0.0;0.0
THSD4_HUMAN;THSD4;0.0;0.0;0.0;0.0;0.0;0.0
SYNE3_HUMAN;SYNE3;35287.875;33851.55;0.0;0.0;52387.65;48136.0
NFXL1_HUMAN;NFXL1;0.0;0.0;0.0;0.0;0.0;0.0
QSOX2_HUMAN;QSOX2;38342.586;28150.098;57663.41;0.0;0.0;27480.44
RIPR1_HUMAN;RIPOR1;0.0;21747.031;0.0;0.0;0.0;0.0
MFSD6_HUMAN;MFSD6;0.0;0.0;0.0;0.0;0.0;0.0
UBR3_HUMAN;UBR3;0.0;0.0;0.0;0.0;0.0;0.0
BGIN_HUMAN;BARGIN;0.0;0.0;0.0;0.0;0.0;0.0
TM1L2_HUMAN;TOM1L2;30977.74;70959.56;27813.617;59476.324;75367.89;74038.41
SYDE1_HUMAN;SYDE1;0.0;0.0;0.0;0.0;0.0;0.0
ANKS3_HUMAN;ANKS3;0.0;0.0;0.0;0.0;0.0;0.0
STXB4_HUMAN;STXBP4;0.0;0.0;0.0;0.0;0.0;0.0
TMTC3_HUMAN;TMTC3;0.0;0.0;0.0;0.0;0.0;0.0
VP13C_HUMAN;VPS13C;35762.67;29192.23;46987.336;0.0;0.0;0.0
ACD11_HUMAN;ACAD11;0.0;0.0;0.0;0.0;0.0;0.0
RAPH1_HUMAN;RAPH1;0.0;20152.412;0.0;0.0;0.0;0.0
UBP53_HUMAN;USP53;0.0;0.0;0.0;0.0;0.0;0.0
CHSS3_HUMAN;CHSY3;0.0;0.0;0.0;0.0;0.0;0.0
IKIP_HUMAN;IKBIP;71960.43;57212.484;69888.5;107514.56;54886.21;71616.26
UB2R2_HUMAN;UBE2R2;0.0;0.0;0.0;0.0;0.0;0.0
H32_HUMAN;H3C15;183712.94;1336593.0;137558.56;391886.34;313446.72;418782.97
LARP4_HUMAN;LARP4;0.0;31607.809;0.0;0.0;27256.955;0.0
RS27L_HUMAN;RPS27L;122895.64;103699.85;123114.62;0.0;84357.336;100004.3
MTSS2_HUMAN;MTSS2;0.0;41446.98;26979.492;0.0;0.0;0.0
PDZD4_HUMAN;PDZD4;0.0;0.0;0.0;0.0;0.0;0.0
CCD80_HUMAN;CCDC80;0.0;0.0;0.0;0.0;0.0;0.0
BT2A1_HUMAN;BTN2A1;0.0;0.0;0.0;0.0;0.0;0.0
SPT6H_HUMAN;SUPT6H;0.0;0.0;0.0;0.0;0.0;0.0
SND1_HUMAN;SND1;233869.6;308185.2;289548.12;265514.03;245464.77;288363.72
TM10C_HUMAN;TRMT10C;0.0;0.0;0.0;0.0;0.0;0.0
5MP2_HUMAN;BZW1;96129.49;140182.97;125673.99;112884.27;148191.12;149976.86
CHST9_HUMAN;CHST9;0.0;0.0;0.0;0.0;0.0;0.0
DHX30_HUMAN;DHX30;0.0;0.0;0.0;0.0;0.0;0.0
EIF3M_HUMAN;EIF3M;87936.05;88621.47;112159.94;62579.715;97789.164;123862.625
ARMX2_HUMAN;ARMCX2;0.0;0.0;0.0;0.0;0.0;0.0
CD37L_HUMAN;CDC37L1;0.0;0.0;0.0;0.0;0.0;0.0
RRAGA_HUMAN;RRAGA;68780.0;47285.812;62696.492;59734.254;50398.27;66848.836
CYFP1_HUMAN;CYFIP1;47261.973;47864.965;48826.926;48089.31;39648.945;49107.9
NDUF7_HUMAN;NDUFAF7;0.0;0.0;0.0;0.0;0.0;0.0
GET4_HUMAN;GET4;0.0;0.0;0.0;0.0;0.0;0.0
CSN6_HUMAN;COPS6;49486.152;54601.105;58481.16;46371.676;46440.863;64940.277
PCAT2_HUMAN;LPCAT2;0.0;22809.38;0.0;0.0;0.0;0.0
ENOF1_HUMAN;ENOSF1;0.0;0.0;0.0;0.0;0.0;0.0
DHX32_HUMAN;DHX32;0.0;0.0;0.0;0.0;0.0;0.0
TAOK1_HUMAN;TAOK1;0.0;0.0;0.0;0.0;0.0;0.0
RFIP2_HUMAN;RAB11FIP2;0.0;0.0;0.0;0.0;0.0;0.0
3BP5L_HUMAN;SH3BP5L;0.0;0.0;0.0;0.0;0.0;0.0
KDM3B_HUMAN;KDM3B;0.0;0.0;0.0;0.0;0.0;0.0
RIR2B_HUMAN;RRM2B;45582.22;0.0;0.0;0.0;0.0;34535.3
HS2ST_HUMAN;HS2ST1;41697.633;0.0;0.0;0.0;17284.535;0.0
NIPA1_HUMAN;NIPA1;0.0;0.0;0.0;0.0;0.0;0.0
MICA3_HUMAN;MICAL3;0.0;0.0;0.0;0.0;0.0;0.0
PHF5A_HUMAN;PHF5A;0.0;40442.367;42924.68;0.0;0.0;0.0
S36A1_HUMAN;SLC36A1;0.0;0.0;0.0;0.0;0.0;0.0
ERMP1_HUMAN;ERMP1;0.0;0.0;0.0;0.0;0.0;0.0
GRIN1_HUMAN;GPRIN1;0.0;43136.35;0.0;0.0;0.0;0.0
ZCCHV_HUMAN;ZC3HAV1;34651.09;28601.406;40051.773;0.0;0.0;35127.617
RM21_HUMAN;MRPL21;0.0;117027.62;0.0;168056.08;160553.47;0.0
PCLI1_HUMAN;PID1;0.0;0.0;0.0;0.0;0.0;0.0
EFL1_HUMAN;EFL1;0.0;50619.836;37279.805;0.0;48331.195;61584.105
TPC11_HUMAN;TRAPPC11;0.0;0.0;0.0;0.0;0.0;0.0
NEGR1_HUMAN;NEGR1;0.0;0.0;0.0;0.0;0.0;0.0
NUP54_HUMAN;NUP54;0.0;0.0;0.0;0.0;0.0;0.0
GLUCM_HUMAN;DGLUCY;0.0;0.0;0.0;0.0;101920.11;47049.83
ARMC9_HUMAN;ARMC9;28423.309;39061.703;0.0;0.0;19655.102;0.0
VP35L_HUMAN;VPS35L;0.0;61037.492;23586.895;57137.758;74923.945;65718.9
S46A3_HUMAN;SLC46A3;0.0;0.0;0.0;0.0;0.0;0.0
ZFY16_HUMAN;ZFYVE16;0.0;0.0;0.0;0.0;0.0;0.0
MON2_HUMAN;MON2;0.0;0.0;0.0;0.0;0.0;0.0
PEX26_HUMAN;PEX26;0.0;0.0;0.0;0.0;0.0;0.0
NUFP2_HUMAN;NUFIP2;0.0;0.0;0.0;0.0;0.0;0.0
SZRD1_HUMAN;SZRD1;95714.7;70218.82;77449.336;96763.1;83650.445;0.0
MAVS_HUMAN;MAVS;0.0;15875.111;0.0;0.0;25126.967;0.0
CLAP1_HUMAN;CLASP1;0.0;40358.523;46781.996;35933.79;40458.78;29391.709
DHX29_HUMAN;DHX29;0.0;28761.062;0.0;0.0;0.0;0.0
LRP10_HUMAN;LRP10;41092.49;28225.54;0.0;0.0;0.0;0.0
COMD6_HUMAN;COMMD6;0.0;0.0;0.0;0.0;0.0;0.0
HDDC2_HUMAN;HDDC2;34554.297;48148.13;0.0;0.0;0.0;0.0
PLGT3_HUMAN;POGLUT3;49733.684;43367.68;52601.707;0.0;63513.5;44851.383
LIMS2_HUMAN;LIMS2;38487.36;36003.98;0.0;0.0;32033.035;34751.17
P4HA3_HUMAN;P4HA3;0.0;0.0;0.0;0.0;0.0;0.0
HEAT3_HUMAN;HEATR3;0.0;0.0;0.0;0.0;0.0;0.0
CF120_HUMAN;C6orf120;0.0;0.0;0.0;0.0;0.0;0.0
HDGR2_HUMAN;HDGFL2;33564.09;42044.312;45504.523;0.0;0.0;0.0
DCXR_HUMAN;DCXR;56736.98;51024.758;45552.72;53680.28;50906.67;41868.965
BRAP_HUMAN;BRAP;0.0;0.0;0.0;0.0;0.0;0.0
GOGA7_HUMAN;GOLGA7;0.0;0.0;0.0;0.0;0.0;0.0
RHG22_HUMAN;ARHGAP22;0.0;0.0;0.0;0.0;0.0;14217.559
WAPL_HUMAN;WAPL;0.0;0.0;0.0;0.0;0.0;0.0
PODN_HUMAN;PODN;0.0;0.0;0.0;0.0;0.0;0.0
I2BP2_HUMAN;IRF2BP2;0.0;28285.58;0.0;0.0;43893.477;0.0
AB1IP_HUMAN;APBB1IP;0.0;0.0;0.0;0.0;0.0;0.0
SRGP1_HUMAN;SRGAP1;0.0;75741.99;0.0;0.0;0.0;54608.668
SH3R1_HUMAN;SH3RF1;0.0;0.0;0.0;0.0;0.0;0.0
PTAR1_HUMAN;PTAR1;0.0;0.0;0.0;0.0;0.0;0.0
ARPIN_HUMAN;ARPIN;32532.865;0.0;0.0;0.0;0.0;0.0
RABEK_HUMAN;RABEPK;0.0;0.0;0.0;0.0;0.0;0.0
HUWE1_HUMAN;HUWE1;56382.035;71603.93;77916.836;77282.94;74317.1;70693.38
YTHD3_HUMAN;YTHDF3;0.0;28394.42;0.0;0.0;37427.535;0.0
K2C1B_HUMAN;KRT77;0.0;0.0;0.0;0.0;0.0;0.0
PXK_HUMAN;PXK;37046.39;31041.12;37934.832;0.0;0.0;27711.6
UB2Q1_HUMAN;UBE2Q1;0.0;0.0;0.0;0.0;0.0;0.0
RM55_HUMAN;MRPL55;0.0;0.0;0.0;0.0;0.0;0.0
TMED4_HUMAN;TMED4;0.0;0.0;0.0;0.0;0.0;68598.59
RM10_HUMAN;MRPL10;0.0;68216.36;0.0;0.0;44983.53;77828.47
COXM1_HUMAN;CMC1;0.0;0.0;0.0;0.0;0.0;0.0
CENPV_HUMAN;CENPV;0.0;0.0;0.0;0.0;0.0;0.0
ZER1_HUMAN;ZER1;0.0;0.0;0.0;0.0;0.0;0.0
GALT5_HUMAN;GALNT5;1152110.4;963663.9;227837.98;0.0;0.0;0.0
T179B_HUMAN;TMEM179B;0.0;0.0;0.0;0.0;0.0;0.0
RALYL_HUMAN;RALYL;0.0;0.0;0.0;54018.215;60126.29;0.0
GALT7_HUMAN;GALNT7;39218.85;36735.008;0.0;0.0;54938.484;32059.115
AMGO2_HUMAN;AMIGO2;0.0;0.0;0.0;0.0;0.0;0.0
GLT10_HUMAN;GALNT10;0.0;0.0;0.0;0.0;0.0;0.0
GLRX5_HUMAN;GLRX5;32578.273;0.0;27162.797;0.0;0.0;0.0
TPC6B_HUMAN;TRAPPC6B;0.0;26219.244;0.0;0.0;0.0;27860.674
PP4P1_HUMAN;PIP4P1;0.0;0.0;0.0;0.0;0.0;0.0
DAAM2_HUMAN;DAAM2;0.0;0.0;0.0;0.0;0.0;0.0
PATL1_HUMAN;PATL1;0.0;0.0;0.0;0.0;0.0;32224.021
MYPN_HUMAN;MYPN;0.0;0.0;0.0;0.0;0.0;0.0
DPP9_HUMAN;DPP9;38801.918;35130.21;42340.867;36138.6;38616.49;35686.67
SYVN1_HUMAN;SYVN1;0.0;91760.734;0.0;0.0;73924.23;0.0
RM52_HUMAN;MRPL52;0.0;0.0;0.0;0.0;0.0;0.0
SETD3_HUMAN;SETD3;0.0;0.0;0.0;0.0;0.0;0.0
TTC7B_HUMAN;TTC7B;0.0;0.0;0.0;0.0;0.0;0.0
ACOT1_HUMAN;ACOT1;0.0;0.0;0.0;0.0;0.0;22862.54
NOP9_HUMAN;NOP9;0.0;0.0;0.0;0.0;0.0;0.0
PABP2_HUMAN;PABPN1;60074.324;73295.484;61184.566;0.0;0.0;61976.72
TM135_HUMAN;TMEM135;0.0;0.0;0.0;0.0;0.0;0.0
LYRIC_HUMAN;MTDH;49467.496;60033.594;39048.7;53046.7;35547.438;50346.176
ZN598_HUMAN;ZNF598;0.0;0.0;0.0;0.0;0.0;0.0
KTN1_HUMAN;KTN1;75473.32;78690.39;72855.31;97437.58;100295.586;95225.84
NLRX1_HUMAN;NLRX1;0.0;0.0;0.0;0.0;0.0;0.0
PHLB1_HUMAN;PHLDB1;0.0;31399.07;30760.496;54055.254;36994.773;33757.29
UBP48_HUMAN;USP48;0.0;0.0;0.0;0.0;0.0;0.0
NT5D3_HUMAN;NT5DC3;0.0;0.0;0.0;20131.293;0.0;18602.002
AACS_HUMAN;AACS;0.0;0.0;0.0;0.0;0.0;0.0
LUZP1_HUMAN;LUZP1;0.0;0.0;21955.172;0.0;0.0;0.0
THOC4_HUMAN;ALYREF;92821.79;122025.78;105300.91;112488.19;85591.79;112813.06
GP180_HUMAN;GPR180;0.0;0.0;0.0;0.0;0.0;0.0
FHI2B_HUMAN;FHIP2B;0.0;33710.246;0.0;0.0;0.0;0.0
MGDP1_HUMAN;MDP1;0.0;0.0;0.0;0.0;29320.635;0.0
C163A_HUMAN;CD163;0.0;0.0;0.0;0.0;0.0;0.0
IQGA3_HUMAN;IQGAP3;0.0;0.0;18163.531;0.0;31494.426;0.0
VPS36_HUMAN;VPS36;0.0;0.0;0.0;0.0;0.0;0.0
TAXB1_HUMAN;TAX1BP1;0.0;0.0;0.0;0.0;0.0;0.0
CAND1_HUMAN;CAND1;129717.12;133863.7;149212.8;140572.12;148771.17;140462.7
RETR3_HUMAN;RETREG3;15941.208;0.0;0.0;0.0;31857.127;0.0
HOOK3_HUMAN;HOOK3;26974.766;25766.225;36363.06;37492.227;29541.83;32021.723
SESD1_HUMAN;SESTD1;0.0;0.0;0.0;0.0;0.0;0.0
COMD7_HUMAN;COMMD7;0.0;0.0;0.0;0.0;0.0;0.0
MON1A_HUMAN;MON1A;0.0;0.0;0.0;0.0;0.0;0.0
TSYL5_HUMAN;TSPYL5;0.0;0.0;0.0;0.0;0.0;0.0
T200A_HUMAN;TMEM200A;0.0;0.0;0.0;0.0;0.0;0.0
NAL10_HUMAN;NLRP10;0.0;0.0;0.0;0.0;0.0;0.0
THOC6_HUMAN;THOC6;0.0;0.0;0.0;0.0;0.0;0.0
LIPB1_HUMAN;PPFIBP1;27875.26;26598.658;0.0;0.0;36117.65;23630.121
BPHL_HUMAN;BPHL;0.0;0.0;0.0;0.0;0.0;0.0
S2611_HUMAN;SLC26A11;0.0;0.0;0.0;0.0;0.0;0.0
NIPA_HUMAN;ZC3HC1;0.0;0.0;0.0;0.0;0.0;0.0
OSTM1_HUMAN;OSTM1;0.0;0.0;0.0;0.0;0.0;0.0
FCSD1_HUMAN;FCHSD1;0.0;0.0;0.0;0.0;0.0;0.0
NR2CA_HUMAN;NR2C2AP;0.0;0.0;0.0;0.0;0.0;0.0
CCD25_HUMAN;CCDC25;33404.23;31825.016;0.0;0.0;43697.504;32440.627
LDHD_HUMAN;LDHD;0.0;0.0;0.0;0.0;0.0;0.0
STING_HUMAN;STING1;0.0;51009.45;19217.812;0.0;0.0;0.0
RGPS2_HUMAN;RALGPS2;0.0;40634.85;40917.758;0.0;0.0;0.0
CHSS1_HUMAN;CHSY1;0.0;0.0;0.0;0.0;0.0;0.0
CARM1_HUMAN;CARM1;33869.42;47294.33;37648.465;0.0;47992.31;40607.117
NIT1_HUMAN;NIT1;0.0;29760.2;14193.748;31191.406;33652.582;37065.79
COMD2_HUMAN;COMMD2;0.0;0.0;0.0;0.0;0.0;0.0
HTR5A_HUMAN;HEATR5A;0.0;0.0;0.0;0.0;0.0;0.0
ANKL2_HUMAN;ANKLE2;0.0;0.0;0.0;0.0;0.0;0.0
DDX42_HUMAN;DDX42;58250.934;60377.996;59991.64;0.0;52663.34;60604.082
SPAS2_HUMAN;SPATS2;0.0;0.0;0.0;0.0;0.0;0.0
NDUAB_HUMAN;NDUFA11;41361.855;19469.531;33313.12;0.0;0.0;53125.27
K2C73_HUMAN;KRT73;0.0;0.0;0.0;0.0;0.0;0.0
DAAF5_HUMAN;DNAAF5;0.0;0.0;0.0;0.0;0.0;0.0
PTH_HUMAN;PTRH1;0.0;0.0;0.0;0.0;0.0;0.0
STX12_HUMAN;STX12;55446.7;72289.945;52692.95;90471.02;89044.336;106804.65
DZIP1_HUMAN;DZIP1;0.0;0.0;0.0;0.0;0.0;0.0
DLP1_HUMAN;PDSS2;0.0;0.0;0.0;0.0;0.0;0.0
DOPP1_HUMAN;DOLPP1;0.0;0.0;0.0;0.0;0.0;0.0
GPSM1_HUMAN;GPSM1;0.0;21693.582;0.0;0.0;0.0;0.0
RAB43_HUMAN;RAB43;0.0;0.0;0.0;0.0;0.0;0.0
HPS6_HUMAN;HPS6;0.0;0.0;0.0;0.0;0.0;0.0
HORN_HUMAN;HRNR;0.0;0.0;0.0;0.0;0.0;80019.17
KCC1D_HUMAN;CAMK1D;0.0;0.0;0.0;0.0;0.0;0.0
RB6I2_HUMAN;ERC1;0.0;0.0;0.0;0.0;0.0;0.0
H2A2B_HUMAN;H2AC21;0.0;23722.41;0.0;0.0;0.0;0.0
CRLF3_HUMAN;CRLF3;0.0;0.0;23366.414;0.0;24427.848;0.0
TPPC5_HUMAN;TRAPPC5;0.0;31601.066;0.0;0.0;0.0;27095.006
TMTC1_HUMAN;TMTC1;0.0;0.0;0.0;0.0;0.0;0.0
ARMC8_HUMAN;ARMC8;0.0;0.0;0.0;0.0;1042831.44;0.0
RELL1_HUMAN;RELL1;0.0;0.0;0.0;0.0;16554.46;0.0
T126B_HUMAN;TMEM126B;0.0;0.0;0.0;0.0;0.0;0.0
AEBP1_HUMAN;AEBP1;42724.91;0.0;0.0;0.0;0.0;38700.8
LUR1L_HUMAN;LURAP1L;0.0;0.0;0.0;0.0;0.0;0.0
PLD3_HUMAN;PLD3;86542.15;89265.336;90365.39;0.0;128916.375;77222.945
LACC1_HUMAN;LACC1;0.0;0.0;0.0;0.0;0.0;0.0
ANKY2_HUMAN;ANKMY2;34176.305;0.0;0.0;0.0;0.0;0.0
LIX1L_HUMAN;LIX1L;0.0;40468.234;0.0;0.0;0.0;0.0
NUDC3_HUMAN;NUDCD3;0.0;0.0;0.0;0.0;0.0;0.0
AHNK2_HUMAN;AHNAK2;135165.36;95563.586;92047.555;122796.46;161954.75;124680.29
FMNL3_HUMAN;FMNL3;0.0;0.0;0.0;0.0;0.0;0.0
MMAA_HUMAN;MMAA;0.0;18620.604;0.0;0.0;0.0;0.0
P3H2_HUMAN;P3H2;0.0;0.0;0.0;0.0;0.0;0.0
P3H3_HUMAN;P3H3;67832.13;73562.65;74806.26;46846.387;41860.258;41896.375
CCD50_HUMAN;CCDC50;0.0;37474.703;36217.715;0.0;0.0;0.0
NNRD_HUMAN;NAXD;0.0;0.0;0.0;0.0;0.0;0.0
SLIK4_HUMAN;SLITRK4;0.0;0.0;0.0;0.0;0.0;0.0
WDR75_HUMAN;WDR75;0.0;196489.86;0.0;0.0;0.0;0.0
MFN1_HUMAN;MFN1;0.0;0.0;0.0;0.0;0.0;0.0
CTL2_HUMAN;SLC44A2;0.0;0.0;0.0;0.0;0.0;24880.844
IPRI_HUMAN;ITPRIP;0.0;0.0;0.0;0.0;0.0;0.0
WDFY1_HUMAN;WDFY1;38288.94;55510.316;53877.02;0.0;61357.99;48096.805
TEX2_HUMAN;TEX2;0.0;0.0;0.0;0.0;0.0;0.0
NXP20_HUMAN;FAM114A1;164800.69;154398.84;152663.89;160259.47;172547.47;146929.4
DCNL3_HUMAN;DCUN1D3;0.0;0.0;0.0;0.0;0.0;0.0
GCC2_HUMAN;GCC2;149075.8;0.0;0.0;0.0;0.0;105183.93
ARCH_HUMAN;ZBTB8OS;21735.764;0.0;0.0;0.0;0.0;0.0
SULF1_HUMAN;SULF1;0.0;0.0;0.0;0.0;0.0;0.0
UBR1_HUMAN;UBR1;0.0;217098.5;227406.9;0.0;0.0;0.0
RHG12_HUMAN;ARHGAP12;0.0;0.0;0.0;0.0;0.0;0.0
CHERP_HUMAN;CHERP;0.0;0.0;0.0;0.0;0.0;0.0
CDAN1_HUMAN;CDAN1;0.0;0.0;0.0;0.0;0.0;0.0
ANKH1_HUMAN;ANKHD1;0.0;0.0;0.0;0.0;0.0;0.0
UEVLD_HUMAN;UEVLD;0.0;0.0;0.0;0.0;0.0;0.0
CD302_HUMAN;CD302;0.0;0.0;0.0;0.0;0.0;0.0
CCAR1_HUMAN;CCAR1;0.0;21740.504;25075.979;0.0;16011.731;20818.93
SCUB3_HUMAN;SCUBE3;0.0;0.0;0.0;0.0;0.0;0.0
DJC10_HUMAN;DNAJC10;74880.34;79274.8;103154.47;122402.1;0.0;67695.4
