Protein.ID;Gene;Ost_c_11 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_d_11 MaxLFQ Intensity;Ost_d_12 MaxLFQ Intensity;Ost_d_20 MaxLFQ Intensity;Ost_d_22 MaxLFQ Intensity
PABP2_HUMAN;PABPN1;120707.336;72162.305;52304.566;57008.402;84045.94;56849.945;0.0;0.0
TM135_HUMAN;TMEM135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYRIC_HUMAN;MTDH;49821.92;81039.78;78106.016;58810.906;50660.773;66182.99;64115.742;55469.746
ZN598_HUMAN;ZNF598;0.0;0.0;0.0;22752.55;0.0;0.0;0.0;0.0
KTN1_HUMAN;KTN1;92373.92;83391.15;85994.03;88910.73;97322.34;84795.65;74302.32;91568.93
NLRX1_HUMAN;NLRX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHLB1_HUMAN;PHLDB1;56673.66;43649.746;39298.633;33379.72;38799.05;49778.906;37329.547;59432.914
UBP48_HUMAN;USP48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NT5D3_HUMAN;NT5DC3;0.0;0.0;0.0;0.0;0.0;19022.447;30863.266;28389.055
AACS_HUMAN;AACS;0.0;0.0;0.0;0.0;0.0;0.0;41337.656;0.0
LUZP1_HUMAN;LUZP1;0.0;0.0;25793.234;0.0;29989.281;0.0;0.0;0.0
THOC4_HUMAN;ALYREF;121482.234;120663.8;86790.88;89295.66;170413.25;96514.29;67199.016;67871.5
GP180_HUMAN;GPR180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHI2B_HUMAN;FHIP2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGDP1_HUMAN;MDP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C163A_HUMAN;CD163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IQGA3_HUMAN;IQGAP3;21577.088;29106.176;0.0;0.0;0.0;38133.023;0.0;0.0
VPS36_HUMAN;VPS36;0.0;0.0;0.0;36572.336;0.0;0.0;31310.637;0.0
TAXB1_HUMAN;TAX1BP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAND1_HUMAN;CAND1;141596.81;166392.02;138576.31;171495.4;150011.97;161114.38;228461.44;172123.72
RETR3_HUMAN;RETREG3;0.0;0.0;0.0;27477.283;0.0;25828.781;41711.14;0.0
HOOK3_HUMAN;HOOK3;25224.879;0.0;32917.86;21946.537;32442.916;0.0;24711.062;0.0
SESD1_HUMAN;SESTD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COMD7_HUMAN;COMMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MON1A_HUMAN;MON1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSYL5_HUMAN;TSPYL5;0.0;84948.87;0.0;19640.559;0.0;0.0;0.0;0.0
T200A_HUMAN;TMEM200A;0.0;0.0;0.0;16298.684;0.0;0.0;0.0;0.0
NAL10_HUMAN;NLRP10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOC6_HUMAN;THOC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIPB1_HUMAN;PPFIBP1;39803.723;53153.863;39948.03;35608.273;31746.793;52412.973;35769.64;36389.754
BPHL_HUMAN;BPHL;0.0;0.0;0.0;23942.633;0.0;0.0;0.0;0.0
S2611_HUMAN;SLC26A11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIPA_HUMAN;ZC3HC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTM1_HUMAN;OSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCSD1_HUMAN;FCHSD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NR2CA_HUMAN;NR2C2AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD25_HUMAN;CCDC25;0.0;0.0;0.0;23251.498;0.0;32135.016;25584.35;0.0
LDHD_HUMAN;LDHD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STING_HUMAN;STING1;68477.79;71462.375;53458.344;52023.973;97029.46;80336.18;65862.38;30420.277
RGPS2_HUMAN;RALGPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHSS1_HUMAN;CHSY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARM1_HUMAN;CARM1;0.0;40642.137;45815.383;57056.812;45066.684;54697.79;52061.676;37053.832
NIT1_HUMAN;NIT1;0.0;25832.848;0.0;30124.488;32315.297;36405.08;37096.957;37518.348
COMD2_HUMAN;COMMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTR5A_HUMAN;HEATR5A;0.0;0.0;0.0;0.0;0.0;0.0;43912.203;26894.03
ANKL2_HUMAN;ANKLE2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX42_HUMAN;DDX42;0.0;0.0;0.0;35758.754;0.0;78608.836;0.0;0.0
SPAS2_HUMAN;SPATS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUAB_HUMAN;NDUFA11;0.0;0.0;0.0;29480.146;0.0;0.0;0.0;0.0
K2C73_HUMAN;KRT73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAAF5_HUMAN;DNAAF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTH_HUMAN;PTRH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STX12_HUMAN;STX12;45751.652;39871.16;72577.13;67033.31;43899.918;0.0;97268.336;84397.625
DZIP1_HUMAN;DZIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DLP1_HUMAN;PDSS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOPP1_HUMAN;DOLPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPSM1_HUMAN;GPSM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB43_HUMAN;RAB43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HPS6_HUMAN;HPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HORN_HUMAN;HRNR;0.0;0.0;0.0;14628.012;0.0;0.0;0.0;0.0
KCC1D_HUMAN;CAMK1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RB6I2_HUMAN;ERC1;0.0;0.0;0.0;46930.56;65803.9;64545.836;0.0;0.0
H2A2B_HUMAN;H2AC21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRLF3_HUMAN;CRLF3;0.0;16885.316;0.0;0.0;0.0;0.0;0.0;0.0
TPPC5_HUMAN;TRAPPC5;35472.555;0.0;0.0;21881.746;0.0;25020.406;0.0;0.0
TMTC1_HUMAN;TMTC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARMC8_HUMAN;ARMC8;0.0;0.0;0.0;0.0;0.0;0.0;898635.94;0.0
RELL1_HUMAN;RELL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T126B_HUMAN;TMEM126B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AEBP1_HUMAN;AEBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUR1L_HUMAN;LURAP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLD3_HUMAN;PLD3;97978.9;102308.35;95085.87;92811.08;117955.66;93874.93;76939.66;0.0
LACC1_HUMAN;LACC1;0.0;0.0;27825.238;25678.58;0.0;0.0;0.0;0.0
ANKY2_HUMAN;ANKMY2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIX1L_HUMAN;LIX1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC3_HUMAN;NUDCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK2_HUMAN;AHNAK2;198216.72;172741.14;88488.76;104450.94;235812.81;204351.78;87157.33;107924.54
FMNL3_HUMAN;FMNL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMAA_HUMAN;MMAA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H2_HUMAN;P3H2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H3_HUMAN;P3H3;114589.984;109350.94;116610.47;108038.64;67040.67;54648.383;78842.03;58300.05
CCD50_HUMAN;CCDC50;0.0;74224.12;74620.26;43820.13;0.0;31416.584;0.0;0.0
NNRD_HUMAN;NAXD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIK4_HUMAN;SLITRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR75_HUMAN;WDR75;0.0;0.0;0.0;183437.55;0.0;0.0;0.0;0.0
MFN1_HUMAN;MFN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL2_HUMAN;SLC44A2;0.0;0.0;0.0;0.0;17155.096;0.0;63231.055;54927.754
IPRI_HUMAN;ITPRIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDFY1_HUMAN;WDFY1;0.0;0.0;38715.89;59861.98;35246.652;62246.59;39428.902;0.0
TEX2_HUMAN;TEX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXP20_HUMAN;FAM114A1;193357.7;186162.86;189774.53;150822.47;142946.62;129938.86;128318.53;140781.3
DCNL3_HUMAN;DCUN1D3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCC2_HUMAN;GCC2;0.0;0.0;0.0;139530.7;0.0;0.0;0.0;0.0
ARCH_HUMAN;ZBTB8OS;0.0;0.0;0.0;0.0;0.0;0.0;20593.73;0.0
SULF1_HUMAN;SULF1;52757.65;0.0;0.0;30057.338;40987.17;33204.08;0.0;0.0
UBR1_HUMAN;UBR1;0.0;0.0;0.0;0.0;0.0;194845.28;0.0;0.0
RHG12_HUMAN;ARHGAP12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHERP_HUMAN;CHERP;0.0;0.0;0.0;0.0;25834.363;0.0;0.0;0.0
CDAN1_HUMAN;CDAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANKH1_HUMAN;ANKHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UEVLD_HUMAN;UEVLD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD302_HUMAN;CD302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCAR1_HUMAN;CCAR1;0.0;0.0;0.0;0.0;50021.543;25535.447;0.0;0.0
SCUB3_HUMAN;SCUBE3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJC10_HUMAN;DNAJC10;118574.47;123039.24;85210.02;110326.05;89686.67;72331.555;90026.25;122988.42
MIRO1_HUMAN;RHOT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIR2_HUMAN;SIRT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAP18_HUMAN;BAP18;0.0;0.0;0.0;15836.381;0.0;0.0;0.0;0.0
RM41_HUMAN;MRPL41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PARP9_HUMAN;PARP9;0.0;0.0;0.0;0.0;0.0;15846.793;11033.195;0.0
PLPL6_HUMAN;PNPLA6;0.0;33312.305;21135.594;21790.004;24338.059;17038.488;27263.686;0.0
IFT20_HUMAN;IFT20;0.0;0.0;28304.451;0.0;0.0;0.0;0.0;0.0
MILK2_HUMAN;MICALL2;0.0;0.0;0.0;46482.215;0.0;65676.4;0.0;45653.99
SPB1_HUMAN;FTSJ3;90950.36;0.0;0.0;50768.355;0.0;0.0;0.0;0.0
TM192_HUMAN;TMEM192;0.0;0.0;0.0;0.0;24328.121;0.0;0.0;0.0
M21D2_HUMAN;MB21D2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMAP1_HUMAN;SMAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DI3L2_HUMAN;DIS3L2;0.0;0.0;0.0;0.0;0.0;65346.387;0.0;0.0
SUV3_HUMAN;SUPV3L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF3B_HUMAN;GSPT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC8_HUMAN;EXOC8;0.0;29800.955;29189.516;28835.602;0.0;30171.59;33125.324;31448.943
TRI22_HUMAN;TRIM22;0.0;0.0;0.0;21969.477;0.0;20793.418;26473.533;0.0
K2013_HUMAN;KIAA2013;0.0;0.0;0.0;0.0;0.0;15272.658;0.0;0.0
HACE1_HUMAN;HACE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MICU2_HUMAN;MICU2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AN13A_HUMAN;ANKRD13A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHSS2_HUMAN;CHPF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELMD2_HUMAN;ELMOD2;0.0;0.0;0.0;28904.746;0.0;23984.29;35806.934;27089.31
A16A1_HUMAN;ALDH16A1;347321.03;244534.48;206910.31;247772.31;238385.67;245161.02;320659.0;343697.25
XRN1_HUMAN;XRN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UNC5B_HUMAN;UNC5B;0.0;0.0;0.0;13250.669;0.0;0.0;20497.262;0.0
ABI1_HUMAN;ABI1;51146.1;66647.75;81748.26;49622.973;48295.883;53582.473;60063.56;36629.617
RDH10_HUMAN;RDH10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VKORL_HUMAN;VKORC1L1;0.0;0.0;0.0;0.0;0.0;0.0;86109.15;0.0
FCSK_HUMAN;FCSK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPART_HUMAN;SPART;120651.36;99472.05;86023.42;79237.15;81571.94;101870.92;94202.55;120793.1
PGAM4_HUMAN;PGAM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIER1_HUMAN;MIER1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F177A_HUMAN;FAM177A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNPY4_HUMAN;CNPY4;0.0;31081.682;42081.79;21239.908;0.0;0.0;22142.455;15557.007
ORML3_HUMAN;ORMDL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCA6_HUMAN;ABCA6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCAR2_HUMAN;CCAR2;0.0;142284.56;76876.74;82675.79;85669.086;53697.04;41778.812;0.0
NDUF2_HUMAN;NDUFAF2;0.0;0.0;0.0;0.0;25551.244;0.0;0.0;0.0
VPS52_HUMAN;VPS52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUP93_HUMAN;NUP93;0.0;950429.06;0.0;851253.0;417703.06;0.0;0.0;0.0
S11IP_HUMAN;STK11IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CMTR1_HUMAN;CMTR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC47_HUMAN;LRRC47;79629.24;96812.266;88899.88;74509.414;76495.29;70877.55;65140.816;77152.1
K2C78_HUMAN;KRT78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG24_HUMAN;ARHGAP24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANR35_HUMAN;ANKRD35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UNC80_HUMAN;UNC80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARM10_HUMAN;ARMC10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYRD2_HUMAN;PYROXD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABD12_HUMAN;ABHD12;0.0;0.0;0.0;22452.795;0.0;33576.582;27180.57;0.0
S66A2_HUMAN;SLC66A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPD1L_HUMAN;GPD1L;0.0;57574.25;0.0;38794.684;0.0;0.0;64382.977;87463.016
S35F6_HUMAN;SLC35F6;27708.855;0.0;0.0;25790.617;0.0;81096.555;32669.68;81036.78
RHG18_HUMAN;ARHGAP18;0.0;0.0;33306.062;0.0;0.0;0.0;0.0;0.0
ASCC3_HUMAN;ASCC3;0.0;0.0;0.0;28935.021;0.0;34867.06;35893.25;0.0
EH1L1_HUMAN;EHBP1L1;0.0;0.0;0.0;19281.166;0.0;0.0;38275.758;0.0
PLCD3_HUMAN;PLCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTURN_HUMAN;MTURN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS8_HUMAN;VPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALS1_HUMAN;PALS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAG2_HUMAN;STAG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYNPO_HUMAN;SYNPO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBXW8_HUMAN;FBXW8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT16_HUMAN;GALNT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPXM2_HUMAN;CPXM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUF1_HUMAN;GUF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP1_HUMAN;SFRP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARME_HUMAN;CARNMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4P2_HUMAN;PIP4P2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESH1_HUMAN;HDDC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTGR3_HUMAN;ZADH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EMC5_HUMAN;MMGT1;0.0;0.0;0.0;32784.926;0.0;0.0;0.0;63296.035
OGFD1_HUMAN;OGFOD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AFAP1_HUMAN;AFAP1;0.0;0.0;0.0;23013.775;0.0;0.0;0.0;0.0
OXR1_HUMAN;OXR1;0.0;0.0;0.0;33640.38;0.0;0.0;0.0;0.0
TT39C_HUMAN;TTC39C;0.0;0.0;0.0;17497.107;0.0;0.0;0.0;0.0
CISD2_HUMAN;CISD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATPF2_HUMAN;ATPAF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC9C_HUMAN;TTC9C;0.0;0.0;25292.844;17203.035;0.0;22509.531;0.0;20424.709
JAGN1_HUMAN;JAGN1;0.0;0.0;0.0;22645.932;0.0;0.0;0.0;0.0
RM50_HUMAN;MRPL50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4E3_HUMAN;EIF4E3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COMD1_HUMAN;COMMD1;0.0;0.0;37048.03;24497.373;41078.22;0.0;19709.879;27189.484
CPSF7_HUMAN;CPSF7;153039.62;101857.54;77035.76;103256.234;117648.914;121824.72;71562.04;64414.28
S15A4_HUMAN;SLC15A4;0.0;0.0;0.0;35291.977;0.0;0.0;0.0;55536.49
ATL1_HUMAN;ADAMTSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFG2_HUMAN;ARFGAP2;0.0;0.0;0.0;0.0;29635.121;0.0;0.0;0.0
KTAP2_HUMAN;KRTCAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OTU6B_HUMAN;OTUD6B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFNMT_HUMAN;METTL13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFG1_HUMAN;ARFGAP1;0.0;45996.496;0.0;46972.957;45141.836;48550.92;0.0;51087.21
LRC17_HUMAN;LRRC17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S66A3_HUMAN;SLC66A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EMC1_HUMAN;EMC1;57082.54;59950.027;55578.91;45252.848;30362.994;44446.754;62683.656;45186.625
CCYL1_HUMAN;CCNYL1;0.0;0.0;0.0;23718.21;0.0;0.0;0.0;0.0
ANR44_HUMAN;ANKRD44;0.0;0.0;0.0;0.0;0.0;0.0;20177.404;0.0
MCATL_HUMAN;SLC25A29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENAH_HUMAN;ENAH;0.0;0.0;0.0;128240.766;0.0;0.0;84956.74;0.0
RM43_HUMAN;MRPL43;0.0;0.0;0.0;14765.557;0.0;16475.277;0.0;0.0
NEPR1_HUMAN;CNEP1R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC57_HUMAN;LRRC57;0.0;0.0;0.0;20754.398;0.0;0.0;0.0;0.0
PMGT2_HUMAN;POMGNT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MLKL_HUMAN;MLKL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALD1_HUMAN;GATD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT11C_HUMAN;ATP11C;0.0;0.0;0.0;0.0;0.0;0.0;28566.734;0.0
AFG2H_HUMAN;SPATA5;0.0;39387.906;0.0;34700.37;0.0;0.0;0.0;0.0
NHLC2_HUMAN;NHLRC2;0.0;0.0;0.0;17264.46;0.0;27924.904;0.0;31102.947
S43A3_HUMAN;SLC43A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XXLT1_HUMAN;XXYLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLM1_HUMAN;GOLM1;0.0;0.0;0.0;28905.057;0.0;0.0;0.0;0.0
GT251_HUMAN;COLGALT1;50956.484;58331.676;65243.773;58364.48;58421.69;48129.336;59219.69;47935.434
SUMF2_HUMAN;SUMF2;234362.97;236478.84;183109.92;182291.03;180658.56;168233.22;152779.3;143875.92
SIDT2_HUMAN;SIDT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMF1_HUMAN;SUMF1;0.0;36677.04;41070.73;0.0;28077.03;0.0;0.0;0.0
PGLT1_HUMAN;POGLUT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCYXL_HUMAN;PCYOX1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM87A_HUMAN;TMEM87A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RDH13_HUMAN;RDH13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHB11_HUMAN;HSD17B11;0.0;0.0;24591.936;20637.629;0.0;0.0;36664.97;0.0
MINY2_HUMAN;MINDY2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXND5_HUMAN;TXNDC5;349876.62;460101.12;518819.34;389625.2;402820.12;289116.66;315078.72;383634.44
SPC24_HUMAN;SPC24;39932.324;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATAD1_HUMAN;ATAD1;0.0;24511.889;0.0;35404.77;0.0;52316.773;49108.547;34613.156
SCPDL_HUMAN;SCCPDH;47034.492;65525.414;37105.695;40972.24;39118.418;36532.453;28379.137;44432.152
UXS1_HUMAN;UXS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAIRB_HUMAN;SERBP1;110962.74;84433.33;104692.47;78355.13;92118.625;100187.46;65827.47;86171.53
LEMD2_HUMAN;LEMD2;0.0;80139.63;64342.438;76479.27;54882.242;96928.64;68318.37;0.0
FA98A_HUMAN;FAM98A;66638.75;63788.43;59786.254;77981.82;60822.543;73456.836;67424.07;156767.36
PAG15_HUMAN;PLA2G15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTMRE_HUMAN;MTMR14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DGLB_HUMAN;DAGLB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT6_HUMAN;GALNT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDPR_HUMAN;PDPR;0.0;205286.23;0.0;139187.45;0.0;108829.22;191049.55;0.0
NNRE_HUMAN;NAXE;0.0;0.0;64344.69;66290.5;83105.75;57244.11;66497.39;0.0
SMG8_HUMAN;SMG8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RN214_HUMAN;RNF214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIPB2_HUMAN;PPFIBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LS14A_HUMAN;LSM14A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCNY_HUMAN;CCNY;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRN4L_HUMAN;LRRN4CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MROH1_HUMAN;MROH1;0.0;0.0;0.0;36872.508;0.0;0.0;31637.863;27946.717
MISSL_HUMAN;MAPK1IP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEPL1_HUMAN;NPEPL1;0.0;0.0;0.0;0.0;0.0;22735.143;30206.992;19167.42
EHBP1_HUMAN;EHBP1;0.0;0.0;0.0;39115.65;0.0;0.0;0.0;0.0
DIK2A_HUMAN;DIPK2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCF1_HUMAN;ABCF1;82736.9;83587.13;79231.61;65391.95;81712.36;82707.195;74800.74;80356.67
MCU_HUMAN;MCU;0.0;33141.75;0.0;25688.662;0.0;21983.758;32670.324;0.0
PK3C3_HUMAN;PIK3C3;0.0;0.0;0.0;164145.33;0.0;0.0;251058.23;0.0
NGDN_HUMAN;NGDN;0.0;0.0;0.0;92780.05;0.0;0.0;0.0;0.0
SHCBP_HUMAN;SHCBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DP13B_HUMAN;APPL2;46297.934;71495.445;65553.78;69619.37;70400.2;99530.26;62492.117;48216.266
ZNT7_HUMAN;SLC30A7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAV1_HUMAN;NAV1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPHLN_HUMAN;PPHLN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP37A_HUMAN;VPS37A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBX22_HUMAN;FBXO22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCAT1_HUMAN;LPCAT1;0.0;45928.043;0.0;0.0;0.0;0.0;0.0;0.0
SYNE1_HUMAN;SYNE1;0.0;62419.164;87465.57;48120.566;57657.363;0.0;66800.11;64277.258
BD1L1_HUMAN;BOD1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAD1_HUMAN;FLAD1;0.0;0.0;0.0;18157.242;0.0;0.0;26443.598;0.0
FLCN_HUMAN;FLCN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUP43_HUMAN;NUP43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUP37_HUMAN;NUP37;0.0;0.0;0.0;12551.372;23529.578;0.0;0.0;0.0
NUP35_HUMAN;NUP35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
