Protein.ID;Gene;ADSCs_c_111 MaxLFQ Intensity;ADSCs_c_1531 MaxLFQ Intensity;ADSCs_c_38 MaxLFQ Intensity;ADSCs_c_45 MaxLFQ Intensity;ADSCs_d_111 MaxLFQ Intensity;ADSCs_d_1531 MaxLFQ Intensity;ADSCs_d_38 MaxLFQ Intensity;ADSCs_d_45 MaxLFQ Intensity
S39AE_HUMAN;SLC39A14;0.0;0.0;0.0;0.0;0.0;23567.91;0.0;0.0
SYK_HUMAN;KARS1;141288.81;146321.31;169959.23;222892.53;150416.62;188087.84;188077.81;129760.59
RRS1_HUMAN;RRS1;69922.484;0.0;0.0;0.0;50683.95;0.0;0.0;81404.984
ARHG6_HUMAN;ARHGEF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4H_HUMAN;EIF4H;217470.08;196760.75;190284.03;220079.55;174334.47;169350.98;153962.95;181091.25
ACAP2_HUMAN;ACAP2;33514.477;39925.02;34178.477;54183.92;37534.484;51068.277;0.0;37431.93
WDR43_HUMAN;WDR43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POSTN_HUMAN;POSTN;38914.895;0.0;29648.986;84887.234;27447.535;42601.773;0.0;39388.535
ACOX1_HUMAN;ACOX1;0.0;0.0;0.0;0.0;19863.13;0.0;0.0;0.0
EEA1_HUMAN;EEA1;82938.086;96127.61;81843.46;72682.56;77089.36;76510.836;90138.93;83760.49
PDIA6_HUMAN;PDIA6;801121.94;790110.7;815517.5;812163.44;787631.25;813097.6;724479.06;887394.2
PA1B3_HUMAN;PAFAH1B3;35133.746;28123.824;26105.592;29387.592;0.0;0.0;0.0;0.0
PCOC1_HUMAN;PCOLCE;57787.086;74743.484;61783.87;61042.61;62764.242;51931.035;29603.05;0.0
PEA15_HUMAN;PEA15;437933.44;414926.97;331356.5;316117.62;261276.58;312713.78;325473.28;419137.6
PGM5_HUMAN;PGM5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EBP_HUMAN;EBP;0.0;0.0;0.0;0.0;0.0;24351.084;0.0;0.0
PMVK_HUMAN;PMVK;29091.512;28857.82;22259.29;27313.512;22131.146;0.0;23768.002;0.0
KPCD1_HUMAN;PRKD1;0.0;0.0;0.0;0.0;41149.63;0.0;41432.72;0.0
PLCB4_HUMAN;PLCB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLEC_HUMAN;PLEC;175757.53;221423.44;157866.16;158321.86;386806.22;301148.1;314733.25;353144.22
2A5A_HUMAN;PPP2R5A;0.0;0.0;0.0;0.0;0.0;17470.012;16616.215;0.0
IPYR_HUMAN;PPA1;135829.06;153444.64;140052.52;174366.03;178964.17;215895.61;217877.06;189875.1
STK38_HUMAN;STK38;0.0;0.0;17967.086;21282.125;23889.633;19114.008;26043.84;31242.277
NONO_HUMAN;NONO;165684.28;193430.34;164394.27;170411.89;137915.19;182529.44;176200.56;139546.94
PTPA_HUMAN;PTPA;44899.113;52424.44;49848.32;49023.85;52400.383;71629.16;53086.527;61767.22
PTPRK_HUMAN;PTPRK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PWP2_HUMAN;PWP2;0.0;0.0;75940.47;0.0;0.0;50195.055;0.0;0.0
NADC_HUMAN;QPRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABE1_HUMAN;RABEP1;0.0;22290.727;18151.604;0.0;0.0;0.0;18637.691;23749.822
RASA2_HUMAN;RASA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB35_HUMAN;RAB35;46155.65;40090.426;46453.82;45515.184;49748.67;37197.434;44496.727;42920.496
RBBP5_HUMAN;RBBP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RCN1_HUMAN;RCN1;648167.7;583694.6;541286.6;575421.2;408314.72;470728.34;441488.94;508516.44
RBP1_HUMAN;RALBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
L2GL1_HUMAN;LLGL1;18184.902;0.0;0.0;0.0;0.0;0.0;15485.097;0.0
LRC41_HUMAN;LRRC41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMED2_HUMAN;TMED2;42299.383;33289.32;48089.215;40574.7;74978.43;70468.09;61323.16;42473.082
PCBP1_HUMAN;PCBP1;124502.38;127389.87;137277.05;156098.23;166692.55;146362.86;143568.58;98509.77
PCBP2_HUMAN;PCBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELOC_HUMAN;ELOC;73914.45;58710.73;62039.883;65444.19;78280.17;75340.0;63995.156;61011.562
ELOB_HUMAN;ELOB;111584.195;87331.36;80528.19;91678.31;79760.19;64668.38;78541.13;111847.63
RHEB_HUMAN;RHEB;0.0;0.0;17147.918;20049.766;0.0;0.0;21624.47;0.0
UBE3C_HUMAN;UBE3C;0.0;0.0;62495.355;48640.414;0.0;47996.17;0.0;0.0
DHC24_HUMAN;DHCR24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B3_HUMAN;SF3B3;42647.094;33676.355;35008.746;37508.8;43042.645;38359.336;38102.234;38557.51
PUM3_HUMAN;PUM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RSU1_HUMAN;RSU1;151934.67;144429.25;134074.23;130987.586;86868.57;95474.4;93317.055;187300.86
CNN3_HUMAN;CNN3;352361.03;246248.19;256717.6;361386.88;276846.97;242758.34;235154.66;301328.88
SAFB1_HUMAN;SAFB;362707.16;335325.47;0.0;179233.61;316270.66;212060.3;534018.06;0.0
SF3B4_HUMAN;SF3B4;0.0;0.0;0.0;57482.47;0.0;55991.617;0.0;0.0
SF3A2_HUMAN;SF3A2;41798.58;43246.695;34110.137;31555.875;44998.12;33670.086;28142.781;38143.86
RBMS2_HUMAN;RBMS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1R7_HUMAN;PPP1R7;187070.89;148994.14;122574.3;152724.97;138663.69;121012.66;129628.7;184708.42
SC23A_HUMAN;SEC23A;211624.08;229636.22;274534.7;265966.78;263307.56;279879.4;257118.52;202011.61
SC23B_HUMAN;SEC23B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3A1_HUMAN;SF3A1;70143.81;87030.22;60792.047;36030.297;36631.42;53494.094;39859.977;71967.37
SKIV2_HUMAN;SKIV2L;51135.54;56759.99;52270.656;63718.41;55026.734;63434.938;65441.277;69201.24
MARE2_HUMAN;MAPRE2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BGH3_HUMAN;TGFBI;111133.195;111853.38;128580.086;145648.78;163480.9;229414.14;79590.73;212276.3
NHRF2_HUMAN;SLC9A3R2;0.0;0.0;0.0;0.0;20967.574;0.0;0.0;0.0
TRADD_HUMAN;TRADD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRAM1_HUMAN;TRAM1;0.0;0.0;0.0;0.0;33609.258;0.0;44548.51;0.0
TSN_HUMAN;TSN;64299.65;62668.234;65163.527;51708.414;71493.305;61220.36;54017.996;60847.934
TRIPB_HUMAN;TRIP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCH2_HUMAN;TRIP13;0.0;0.0;14677.13;0.0;19408.934;25488.416;23324.682;0.0
TRIP4_HUMAN;TRIP4;0.0;0.0;0.0;0.0;0.0;0.0;14033.848;0.0
IKBB_HUMAN;NFKBIB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIP6_HUMAN;TRIP6;29065.23;30710.29;26198.254;25127.297;22429.344;28836.469;21961.29;32359.127
MARE1_HUMAN;MAPRE1;167035.86;138027.05;132444.73;137503.56;117602.36;124618.33;131736.36;157667.02
T22D1_HUMAN;TSC22D1;35778.95;0.0;32186.412;0.0;0.0;0.0;0.0;0.0
ELAV1_HUMAN;ELAVL1;62660.492;58834.906;44548.184;52034.13;66826.914;76858.62;72877.79;0.0
NSDHL_HUMAN;NSDHL;59211.434;47148.98;67284.79;63035.855;58316.316;30259.842;30696.07;52128.02
NAB2_HUMAN;NAB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYLK_HUMAN;MYLK;45259.94;0.0;0.0;0.0;38272.152;0.0;0.0;0.0
TAB1_HUMAN;TAB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HERC1_HUMAN;HERC1;0.0;0.0;0.0;746351.06;0.0;0.0;0.0;0.0
AAAT_HUMAN;SLC1A5;206517.88;100416.43;94562.13;146133.98;99565.195;51331.39;0.0;84453.195
MLF2_HUMAN;MLF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TOM34_HUMAN;TOMM34;96810.23;91367.69;85677.48;0.0;54697.016;63162.785;0.0;0.0
MSMO1_HUMAN;MSMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITSN1_HUMAN;ITSN1;43234.234;52065.953;40317.39;0.0;50873.535;0.0;60474.59;54478.316
TBCE_HUMAN;TBCE;25271.24;0.0;30046.527;27148.855;30232.979;31901.5;31340.074;0.0
TBCC_HUMAN;TBCC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPTX1_HUMAN;NPTX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2V2_HUMAN;UBE2V2;218155.83;182689.8;207996.81;135591.9;98047.1;72296.305;88105.18;130369.68
STXB2_HUMAN;STXBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP3_HUMAN;VAMP3;172311.64;221255.94;208597.44;165447.53;140069.58;158221.94;158327.81;136127.55
NEDD8_HUMAN;NEDD8;256749.16;240386.05;247028.45;298996.2;211002.52;213659.86;237427.08;233197.08
ADIRF_HUMAN;ADIRF;126910.086;532299.4;59937.227;138540.58;38526.453;77983.62;0.0;91619.13
VAS1_HUMAN;ATP6AP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RB11B_HUMAN;RAB11B;115159.48;109761.07;104841.55;95854.67;99638.164;109832.766;173572.52;108731.51
ZYX_HUMAN;ZYX;174664.42;142106.78;150803.73;170206.64;169869.39;160281.8;174276.66;153256.64
HSPB2_HUMAN;HSPB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ETFD_HUMAN;ETFDH;0.0;28090.34;26939.559;0.0;43251.5;0.0;0.0;35199.074
SEPT7_HUMAN;SEPTIN7;276182.1;323880.72;270627.88;291253.06;263108.94;259535.88;328483.06;268631.03
ADRM1_HUMAN;ADRM1;65373.598;42750.188;47553.34;57027.383;58781.434;98671.34;92231.78;47297.79
CCDC6_HUMAN;CCDC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1_HUMAN;UAP1;326569.72;307003.47;358024.84;337158.7;285427.03;349114.66;317805.62;250567.48
IBP7_HUMAN;IGFBP7;81018.93;0.0;22789.693;53781.63;40016.332;0.0;0.0;68950.35
AINX_HUMAN;INA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMA4_HUMAN;LAMA4;0.0;24905.598;0.0;0.0;0.0;0.0;0.0;0.0
PROL4_HUMAN;PRR4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD5_HUMAN;PSMD5;70301.11;77752.57;66447.055;48623.035;71353.84;89728.43;80344.21;50778.31
PKN1_HUMAN;PKN1;25085.004;0.0;28531.791;31977.506;29324.475;0.0;0.0;0.0
PKN2_HUMAN;PKN2;0.0;332508.47;391185.9;0.0;231100.45;0.0;145464.61;418630.28
CSRP2_HUMAN;CSRP2;80917.98;44182.812;87923.09;64716.438;44339.73;28817.068;45037.49;62905.434
2A5E_HUMAN;PPP2R5E;0.0;25317.61;0.0;22963.08;17189.65;29916.035;28681.914;0.0
MK14_HUMAN;MAPK14;33809.46;47670.395;44531.46;49821.47;46173.89;62215.074;53049.375;0.0
CDC37_HUMAN;CDC37;175915.88;138016.62;141137.06;154572.02;154822.11;146068.1;148801.66;139544.16
SYPL1_HUMAN;SYPL1;0.0;0.0;0.0;0.0;49967.01;43820.895;41650.18;0.0
RBBP7_HUMAN;RBBP7;112609.81;108046.73;110757.51;96922.695;82381.6;99888.34;120552.12;115978.62
SGCB_HUMAN;SGCB;0.0;0.0;27402.459;31408.664;0.0;0.0;0.0;0.0
CALRL_HUMAN;CALCRL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM1_HUMAN;ECM1;0.0;24761.582;0.0;28433.955;0.0;0.0;18485.041;0.0
CTF1_HUMAN;CTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRSF7_HUMAN;SRSF7;87821.74;80254.87;71787.91;74268.89;39295.004;0.0;0.0;0.0
CPSF6_HUMAN;CPSF6;40457.44;65098.594;54880.477;41572.414;42377.793;50074.402;44691.98;41590.543
SMN_HUMAN;SMN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DREB_HUMAN;DBN1;122415.55;79504.695;86484.766;82496.03;82110.586;69262.39;67158.36;81311.81
MAPK3_HUMAN;MAPKAPK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTGIS_HUMAN;PTGIS;283602.06;303419.28;346806.78;290232.38;149335.11;162993.0;159325.64;196419.69
FSCN1_HUMAN;FSCN1;236076.34;172044.47;236057.11;247841.61;284687.94;200942.39;222472.25;229824.39
IF16_HUMAN;IFI16;116366.78;136148.06;152014.62;131850.22;81553.6;101520.164;107446.06;107747.266
CP1B1_HUMAN;CYP1B1;0.0;78681.375;36180.574;0.0;0.0;0.0;0.0;0.0
H31T_HUMAN;H3-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DECR_HUMAN;DECR1;68317.03;67474.6;51722.652;57650.74;75075.914;77592.05;64813.184;90471.48
MA2A1_HUMAN;MAN2A1;0.0;0.0;0.0;0.0;21208.41;0.0;0.0;0.0
NDUA5_HUMAN;NDUFA5;110934.02;137266.0;129964.68;95321.74;78366.12;91586.81;99312.805;147225.97
KYNU_HUMAN;KYNU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CEGT_HUMAN;UGCG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLPP_HUMAN;CLPP;0.0;0.0;17354.258;0.0;0.0;0.0;0.0;0.0
THTR_HUMAN;TST;0.0;0.0;0.0;0.0;127227.71;84701.06;121201.12;87981.79
KGUA_HUMAN;GUK1;91280.42;81254.1;63857.316;67876.98;62833.516;54701.42;56139.656;66330.51
GLO2_HUMAN;HAGH;17915.545;0.0;21790.521;0.0;17530.494;24155.105;28178.82;25604.592
H2A2C_HUMAN;H2AC20;2180199.0;4072357.5;3537889.0;3470936.8;1988132.2;3255547.0;3440508.0;2536470.0
NDUA9_HUMAN;NDUFA9;96849.89;115464.8;122059.14;92668.61;106452.64;132893.39;146329.67;95211.484
MAON_HUMAN;ME3;0.0;29640.998;27754.635;20870.771;0.0;20338.725;37411.98;0.0
RTN1_HUMAN;RTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCKGM_HUMAN;PCK2;105424.1;123554.625;131615.84;119454.62;63868.008;59986.418;60644.668;83094.875
UPP1_HUMAN;UPP1;0.0;0.0;0.0;0.0;40771.375;48894.465;70486.94;42185.12
DDR2_HUMAN;DDR2;0.0;42534.79;37519.566;41694.51;38303.613;50823.797;31454.332;33770.223
HCDH_HUMAN;HADH;158483.62;231537.14;211103.06;188538.84;173467.06;302726.25;315815.75;231235.34
CP51A_HUMAN;CYP51A1;0.0;0.0;0.0;0.0;0.0;39363.47;26718.283;0.0
UGPA_HUMAN;UGP2;157392.7;136804.55;176010.39;184181.86;270306.66;254804.42;288530.2;296768.84
VATF_HUMAN;ATP6V1F;43506.234;31921.47;29159.924;30169.287;0.0;31477.484;31592.678;43394.555
TRXR1_HUMAN;TXNRD1;361195.53;289754.6;300318.53;320716.22;219050.5;185752.12;228821.94;245732.64
TPD53_HUMAN;TPD52L1;81352.67;77924.26;0.0;37611.9;0.0;0.0;0.0;0.0
MIC60_HUMAN;IMMT;106336.43;131887.19;121324.94;101493.06;101906.77;112662.65;120633.914;109189.7
TATD3_HUMAN;TATDN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRL2_HUMAN;HNRNPUL2;109401.05;128380.5;110813.445;108723.625;89383.94;102926.414;119684.87;109138.93
T132A_HUMAN;TMEM132A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDS5A_HUMAN;PDS5A;0.0;0.0;33961.8;0.0;0.0;0.0;50143.25;0.0
WASC4_HUMAN;WASHC4;51851.992;62795.164;52761.742;48187.254;66201.98;61554.125;64060.695;72251.87
RSPO1_HUMAN;RSPO1;0.0;0.0;41718.953;0.0;0.0;0.0;64446.082;0.0
ERC6L_HUMAN;ERCC6L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSR1_HUMAN;TSR1;111496.984;0.0;211194.5;208498.72;115304.25;0.0;0.0;0.0
IAH1_HUMAN;IAH1;92630.805;109122.98;95757.04;96979.94;93553.93;68732.89;80537.38;151059.1
ALG11_HUMAN;ALG11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QRIC1_HUMAN;QRICH1;0.0;0.0;0.0;0.0;0.0;30370.879;30374.932;0.0
SMU1_HUMAN;SMU1;0.0;0.0;0.0;31865.486;46168.72;45127.59;43551.68;0.0
AP5B1_HUMAN;AP5B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HFE_HUMAN;HFE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRRF1_HUMAN;LRRFIP1;46733.72;0.0;31040.375;17612.686;40028.17;23754.81;37315.973;53510.383
P3H1_HUMAN;P3H1;315713.4;255079.67;286725.5;291223.12;197580.11;160579.28;159958.67;197484.47
EMAL3_HUMAN;EML3;0.0;150150.16;98075.89;0.0;87821.03;0.0;0.0;0.0
MA7D1_HUMAN;MAP7D1;143158.9;115226.99;95827.82;66334.85;0.0;0.0;0.0;0.0
UAP1L_HUMAN;UAP1L1;0.0;41865.164;0.0;0.0;0.0;0.0;0.0;0.0
TKFC_HUMAN;TKFC;39407.7;42030.277;39101.62;40811.258;48531.066;36346.098;39484.07;61464.15
LSM12_HUMAN;LSM12;38047.43;0.0;0.0;0.0;29032.234;0.0;0.0;0.0
HSDL1_HUMAN;HSDL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL1L2_HUMAN;ALDH1L2;148163.7;248581.73;220635.64;207015.48;181084.19;237049.5;165745.53;218429.34
RABL6_HUMAN;RABL6;40656.383;47091.582;43639.465;30470.756;26377.688;0.0;28723.285;0.0
TIM50_HUMAN;TIMM50;0.0;0.0;0.0;0.0;0.0;31167.137;0.0;0.0
PAR14_HUMAN;PARP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUT11_HUMAN;FUT11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYR1_HUMAN;GLYR1;0.0;35079.69;38800.027;25626.234;26691.512;29688.465;39901.773;0.0
VP26B_HUMAN;VPS26B;0.0;29094.488;31589.785;21992.463;32994.266;0.0;0.0;0.0
LARP7_HUMAN;LARP7;0.0;0.0;20302.32;0.0;0.0;0.0;0.0;0.0
NAKD2_HUMAN;NADK2;31133.174;30586.047;32707.357;29577.736;36189.594;25920.086;25220.389;37129.43
KCD21_HUMAN;KCTD21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GXLT1_HUMAN;GXYLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACSF3_HUMAN;ACSF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPCEL_HUMAN;PREPL;30881.613;51798.63;44284.703;38529.863;0.0;0.0;0.0;0.0
ANO6_HUMAN;ANO6;23006.584;30859.408;34836.0;29833.693;40933.746;36524.637;48986.234;26701.3
RM51_HUMAN;MRPL51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBWD6_HUMAN;CBWD6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM119_HUMAN;TMEM119;107584.36;109752.73;111283.53;97782.65;73009.65;42734.89;69668.25;74458.8
MIX23_HUMAN;MIX23;0.0;44849.41;34416.93;0.0;0.0;0.0;53700.52;0.0
PAP1L_HUMAN;PABPC1L;60621.52;0.0;47058.887;0.0;89084.71;0.0;0.0;0.0
MBRL_HUMAN;TMEM259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA98B_HUMAN;FAM98B;0.0;0.0;34226.402;31962.959;34312.094;0.0;0.0;30959.936
PDCD4_HUMAN;PDCD4;25542.232;56988.957;0.0;0.0;42647.445;59545.266;0.0;0.0
FND3B_HUMAN;FNDC3B;0.0;0.0;0.0;32136.605;0.0;24567.578;29272.826;0.0
QORX_HUMAN;TP53I3;59377.527;34776.46;43884.125;61893.176;67394.26;55529.72;62127.45;86651.07
HIKES_HUMAN;HIKESHI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ORML2_HUMAN;ORMDL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDLI3_HUMAN;PDLIM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAR10_HUMAN;PARP10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHB12_HUMAN;HSD17B12;87703.195;89606.38;77094.35;64972.34;128191.2;133178.6;127050.04;108184.78
SNUT2_HUMAN;USP39;0.0;0.0;0.0;0.0;56026.508;0.0;27895.78;0.0
KLH22_HUMAN;KLHL22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGK_HUMAN;AGK;0.0;0.0;13482.912;0.0;0.0;22159.262;26810.848;0.0
LACB2_HUMAN;LACTB2;21602.21;0.0;0.0;18733.3;0.0;31979.434;33263.996;51474.195
P5CR3_HUMAN;PYCR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD92_HUMAN;CCDC92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIPR1_HUMAN;EIPR1;27436.252;0.0;0.0;0.0;22049.81;27363.836;0.0;0.0
BOLA3_HUMAN;BOLA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COBL1_HUMAN;COBLL1;28259.791;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H1BP3_HUMAN;HS1BP3;27659.164;0.0;24143.7;0.0;26295.336;0.0;0.0;36071.625
CYBR1_HUMAN;CYBRD1;0.0;0.0;0.0;0.0;20012.273;0.0;26217.809;0.0
WDR81_HUMAN;WDR81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTBL_HUMAN;ACTBL2;0.0;0.0;145188.5;147735.48;160246.11;325628.25;0.0;0.0
CCD93_HUMAN;CCDC93;0.0;40991.38;33965.86;0.0;30490.63;0.0;0.0;0.0
LARGN_HUMAN;PRR16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OCAD2_HUMAN;OCIAD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HS904_HUMAN;HSP90AA4P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM41B_HUMAN;TMEM41B;0.0;0.0;30396.875;38208.332;0.0;0.0;0.0;0.0
ZN326_HUMAN;ZNF326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FILA2_HUMAN;FLG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IGS11_HUMAN;IGSF11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MEST_HUMAN;MEST;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIPL1_HUMAN;RILPL1;0.0;98116.76;0.0;67261.79;0.0;41098.855;47304.496;0.0
TP8L3_HUMAN;TNFAIP8L3;0.0;0.0;0.0;0.0;87228.15;102517.62;49923.62;68153.07
HERC4_HUMAN;HERC4;31538.508;45886.023;29217.754;46058.812;28845.576;47571.62;36536.13;28663.652
TCAL5_HUMAN;TCEAL5;0.0;0.0;0.0;0.0;64289.26;53174.527;56682.402;0.0
PP6R3_HUMAN;PPP6R3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABL3_HUMAN;RABL3;0.0;0.0;0.0;0.0;30108.607;0.0;0.0;0.0
SH319_HUMAN;SH3D19;0.0;42973.363;0.0;23668.635;32927.01;43935.24;47307.418;32329.7
EMC4_HUMAN;EMC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOMO2_HUMAN;NOMO2;63099.957;57587.645;67608.53;74682.31;60219.91;54464.164;57221.19;76056.64
SYEM_HUMAN;EARS2;0.0;0.0;0.0;0.0;0.0;0.0;49450.82;0.0
TGO1_HUMAN;MIA3;32145.422;33982.938;28680.852;35528.332;26237.5;22098.324;24610.088;0.0
PREP_HUMAN;PITRM1;35677.203;57201.75;55098.023;49905.496;55317.574;63710.582;64048.473;57477.496
NHLC3_HUMAN;NHLRC3;0.0;0.0;0.0;18474.46;0.0;0.0;0.0;0.0
WDR44_HUMAN;WDR44;31949.879;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOC11_HUMAN;DOCK11;72729.164;0.0;37857.125;0.0;25621.143;0.0;49556.355;0.0
PRC2B_HUMAN;PRRC2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RRP12_HUMAN;RRP12;30255.148;28262.678;36205.09;33255.59;42379.68;37796.547;54809.02;27484.65
COA6_HUMAN;COA6;28519.584;0.0;0.0;28249.174;36482.89;0.0;0.0;0.0
TOIP1_HUMAN;TOR1AIP1;87289.39;0.0;88401.305;73703.42;0.0;0.0;88517.65;0.0
SYAM_HUMAN;AARS2;0.0;0.0;0.0;0.0;0.0;0.0;25391.5;0.0
PCID2_HUMAN;PCID2;0.0;23454.883;29424.766;26996.955;30030.225;31336.941;0.0;0.0
HABP4_HUMAN;HABP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S27A3_HUMAN;SLC27A3;0.0;65941.28;39626.348;0.0;0.0;39945.7;58246.273;0.0
COL12_HUMAN;COLEC12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYTSB_HUMAN;SPECC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WIPI3_HUMAN;WDR45B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WIPI1_HUMAN;WIPI1;0.0;0.0;0.0;0.0;28248.844;0.0;0.0;0.0
EOGT_HUMAN;EOGT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMAG2_HUMAN;SAMD4B;0.0;24977.396;19096.1;0.0;17011.04;18081.549;19235.893;25400.582
TBCEL_HUMAN;TBCEL;0.0;0.0;0.0;15600.551;0.0;0.0;0.0;17434.82
TTC38_HUMAN;TTC38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COX20_HUMAN;COX20;0.0;0.0;17376.182;0.0;25160.328;0.0;0.0;0.0
TM201_HUMAN;TMEM201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNP47_HUMAN;SNAP47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NU188_HUMAN;NUP188;0.0;0.0;17113.21;15342.876;16348.649;0.0;0.0;0.0
PHYD1_HUMAN;PHYHD1;0.0;0.0;0.0;0.0;0.0;14058.936;13185.743;0.0
HP1B3_HUMAN;HP1BP3;120745.43;120787.586;113503.3;94027.05;92685.85;94800.516;86136.77;58843.504
CE170_HUMAN;CEP170;59530.883;36457.94;41884.344;42321.312;31885.795;22294.586;28296.467;0.0
ARH_HUMAN;LDLRAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ODR4_HUMAN;ODR4;0.0;0.0;25340.682;0.0;27148.508;31426.518;26306.662;0.0
