Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_23 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_23 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
FLNC_HUMAN;FLNC;335314.78;324160.94;348606.28;258719.94;313235.44;317988.88;259150.45;294291.2
LRC32_HUMAN;LRRC32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAS6_HUMAN;GAS6;89015.25;156352.72;564786.75;696921.25;418018.0;144998.56;482901.56;229689.44
CAPR1_HUMAN;CAPRIN1;151938.3;0.0;0.0;0.0;0.0;156457.77;0.0;0.0
SPRL1_HUMAN;SPARCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT1_HUMAN;FAT1;0.0;102457.25;121435.164;115355.93;0.0;0.0;112754.164;0.0
SEM3A_HUMAN;SEMA3A;0.0;104516.38;102328.414;113967.27;0.0;0.0;0.0;0.0
DSC3_HUMAN;DSC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH4_HUMAN;ITIH4;82208.03;0.0;85090.22;0.0;143145.66;0.0;168483.45;0.0
EPN4_HUMAN;CLINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESD_HUMAN;MESD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GANAB_HUMAN;GANAB;73310.63;111500.19;0.0;122456.73;0.0;0.0;0.0;86419.31
RFTN1_HUMAN;RFTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MBTP1_HUMAN;MBTPS1;0.0;123658.06;0.0;106628.21;0.0;0.0;0.0;0.0
2A5D_HUMAN;PPP2R5D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVP_HUMAN;MVP;77966.87;0.0;92112.836;0.0;110689.88;0.0;0.0;58011.723
LTBP1_HUMAN;LTBP1;1123239.6;874011.75;770718.7;835825.3;1253302.8;1028375.1;1236795.0;1467637.4
LTBP2_HUMAN;LTBP2;497425.8;544152.8;725523.2;478359.6;679410.3;334030.66;665262.9;395330.4
GOGB1_HUMAN;GOLGB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LASP1_HUMAN;LASP1;114398.6;0.0;104541.97;87721.63;114513.625;92502.12;148665.28;106645.41
PTGR1_HUMAN;PTGR1;102841.94;0.0;0.0;0.0;0.0;0.0;0.0;126995.76
IMB1_HUMAN;KPNB1;128426.45;93915.61;98768.26;104972.05;89057.69;92205.484;134033.6;101502.69
NUMA1_HUMAN;NUMA1;71455.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAA25_HUMAN;NAA25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD6_HUMAN;PSMD6;66461.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABRX2_HUMAN;ABRAXAS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPT2_HUMAN;SEPTIN2;212481.2;0.0;0.0;0.0;0.0;0.0;0.0;127550.64
SART3_HUMAN;SART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U5S1_HUMAN;EFTUD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S39AE_HUMAN;SLC39A14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYK_HUMAN;KARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4H_HUMAN;EIF4H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACAP2_HUMAN;ACAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POSTN_HUMAN;POSTN;187823.36;249752.92;140639.2;293922.8;0.0;112484.36;0.0;95081.414
EEA1_HUMAN;EEA1;408554.3;0.0;308366.16;0.0;0.0;268519.8;0.0;177577.94
PDIA6_HUMAN;PDIA6;181081.7;123200.21;119442.836;137276.77;158229.89;154037.34;127540.36;115825.2
PA1B3_HUMAN;PAFAH1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCOC1_HUMAN;PCOLCE;4563946.0;2334873.2;3362267.5;2758589.5;1346258.5;1774640.5;977609.4;2160590.5
PEA15_HUMAN;PEA15;86535.586;0.0;89592.086;0.0;123777.2;95265.77;0.0;90893.46
PLCB4_HUMAN;PLCB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLEC_HUMAN;PLEC;386210.4;165150.95;200924.6;196020.95;293838.12;414286.72;288633.1;397539.84
IPYR_HUMAN;PPA1;70528.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TEBP_HUMAN;PTGES3;51470.434;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGFRL_HUMAN;PDGFRL;0.0;115419.69;0.0;0.0;135026.75;0.0;0.0;0.0
STK38_HUMAN;STK38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NONO_HUMAN;NONO;983727.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPA_HUMAN;PTPA;177911.89;0.0;92618.086;0.0;134615.06;0.0;0.0;90349.586
NADC_HUMAN;QPRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABE1_HUMAN;RABEP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RCN1_HUMAN;RCN1;248890.83;277241.38;352208.03;181116.8;585060.8;312392.22;542650.5;390335.88
PCBP1_HUMAN;PCBP1;150461.45;0.0;68862.766;101735.51;0.0;57637.63;98751.41;76377.97
PCBP2_HUMAN;PCBP2;74298.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELOC_HUMAN;ELOC;68891.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELOB_HUMAN;ELOB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANGP1_HUMAN;ANGPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B3_HUMAN;SF3B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RSU1_HUMAN;RSU1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNN3_HUMAN;CNN3;152561.94;0.0;0.0;0.0;0.0;0.0;0.0;86294.07
SAFB1_HUMAN;SAFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B4_HUMAN;SF3B4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1R7_HUMAN;PPP1R7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC23A_HUMAN;SEC23A;88941.39;0.0;59786.92;0.0;0.0;0.0;0.0;0.0
SF3A1_HUMAN;SF3A1;42222.805;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SKIV2_HUMAN;SKIV2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BGH3_HUMAN;TGFBI;525384.06;622176.2;359821.84;820993.94;324810.28;313539.88;270697.0;525175.56
TSN_HUMAN;TSN;126793.28;122019.93;111267.3;96804.22;0.0;0.0;0.0;69563.836
TRIPB_HUMAN;TRIP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIP6_HUMAN;TRIP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARE1_HUMAN;MAPRE1;94710.87;0.0;47149.99;0.0;0.0;0.0;0.0;69162.82
T22D1_HUMAN;TSC22D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELAV1_HUMAN;ELAVL1;73937.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYLK_HUMAN;MYLK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAAT_HUMAN;SLC1A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH3L2_HUMAN;CHI3L2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITSN1_HUMAN;ITSN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCE_HUMAN;TBCE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCC_HUMAN;TBCC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPTX1_HUMAN;NPTX1;209129.67;470332.78;162131.52;457929.97;0.0;0.0;0.0;0.0
UB2V2_HUMAN;UBE2V2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYTM_HUMAN;CST6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP3_HUMAN;VAMP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEDD8_HUMAN;NEDD8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADIRF_HUMAN;ADIRF;57805.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAS1_HUMAN;ATP6AP1;83470.03;154202.61;110262.3;144144.06;167520.33;90757.086;181898.36;118276.55
RB11B_HUMAN;RAB11B;75238.03;0.0;86943.24;0.0;0.0;87595.92;0.0;90343.87
ZFHX3_HUMAN;ZFHX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZYX_HUMAN;ZYX;99876.305;0.0;0.0;102227.62;138918.34;118873.68;138317.53;161340.0
ADRM1_HUMAN;ADRM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1_HUMAN;UAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP7_HUMAN;IGFBP7;1923057.5;2201575.8;4910504.0;1068612.4;1768743.4;1626145.4;2253417.5;1140570.2
EXT1_HUMAN;EXT1;134709.67;281296.7;165185.3;255262.38;0.0;99001.37;219554.88;100029.5
PSMD5_HUMAN;PSMD5;54063.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSRP2_HUMAN;CSRP2;77522.22;0.0;81809.055;0.0;0.0;0.0;0.0;0.0
DDB1_HUMAN;DDB1;105283.24;61315.973;71886.71;0.0;0.0;75902.78;0.0;69465.836
CDC37_HUMAN;CDC37;53367.695;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSG3_HUMAN;PSG3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP7_HUMAN;RBBP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGCB_HUMAN;SGCB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM1_HUMAN;ECM1;1976640.4;949254.7;1358438.8;1158815.1;809582.4;962011.75;746953.6;1090676.8
SRSF7_HUMAN;SRSF7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DREB_HUMAN;DBN1;73443.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FSCN1_HUMAN;FSCN1;312051.75;146616.88;186945.23;132612.81;160040.48;185032.02;185143.08;282156.8
IF16_HUMAN;IFI16;44576.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA2A1_HUMAN;MAN2A1;87317.875;143737.12;76437.336;143338.58;164866.45;62932.496;190435.11;93192.96
KYNU_HUMAN;KYNU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QPCT_HUMAN;QPCT;115032.055;318141.0;0.0;181770.1;380683.66;129336.4;300994.66;136221.47
KGUA_HUMAN;GUK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLO2_HUMAN;HAGH;53451.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H2A2C_HUMAN;H2AC20;183912.31;0.0;104051.24;0.0;0.0;0.0;0.0;0.0
LAMA3_HUMAN;LAMA3;37395.473;112264.04;0.0;104691.55;0.0;0.0;0.0;0.0
RTN1_HUMAN;RTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UPP1_HUMAN;UPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HCDH_HUMAN;HADH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UGPA_HUMAN;UGP2;125922.586;0.0;74781.26;0.0;185632.1;242392.28;140486.27;175534.05
VATF_HUMAN;ATP6V1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRXR1_HUMAN;TXNRD1;220012.7;203014.8;289034.28;151670.75;184361.52;156224.77;202373.56;216135.45
MIC60_HUMAN;IMMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRL2_HUMAN;HNRNPUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T132A_HUMAN;TMEM132A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INF2_HUMAN;INF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDS5A_HUMAN;PDS5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSR1_HUMAN;TSR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IAH1_HUMAN;IAH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMU1_HUMAN;SMU1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRRF1_HUMAN;LRRFIP1;48455.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H1_HUMAN;P3H1;60983.152;119961.63;66944.23;137597.95;0.0;0.0;0.0;0.0
EMAL3_HUMAN;EML3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACOT6_HUMAN;ACOT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA7D1_HUMAN;MAP7D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1L_HUMAN;UAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TKFC_HUMAN;TKFC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM12_HUMAN;LSM12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUT11_HUMAN;FUT11;0.0;97485.72;0.0;0.0;139352.19;66227.04;113012.51;96870.46
GXLT1_HUMAN;GXYLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SVEP1_HUMAN;SVEP1;119725.086;202407.06;141345.9;179857.7;226142.97;115690.95;239260.52;106809.34
TM119_HUMAN;TMEM119;75408.15;0.0;94709.72;0.0;0.0;0.0;0.0;0.0
FNDC1_HUMAN;FNDC1;0.0;0.0;88873.7;0.0;0.0;0.0;0.0;0.0
QORX_HUMAN;TP53I3;78337.19;0.0;0.0;0.0;0.0;90569.805;0.0;0.0
HIKES_HUMAN;HIKESHI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LACB2_HUMAN;LACTB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LBH_HUMAN;LBH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN7_HUMAN;FBLN7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H1BP3_HUMAN;HS1BP3;73910.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTBL_HUMAN;ACTBL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD93_HUMAN;CCDC93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AN20B_HUMAN;ANKRD20A8P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FILA2_HUMAN;FLG2;0.0;0.0;75957.41;108658.82;0.0;76655.055;93183.38;0.0
PRRT3_HUMAN;PRRT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCAL5_HUMAN;TCEAL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZN831_HUMAN;ZNF831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGO1_HUMAN;MIA3;0.0;0.0;98973.375;107689.586;0.0;0.0;0.0;103564.445
PSMG4_HUMAN;PSMG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLAC9_HUMAN;PLAC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HABP4_HUMAN;HABP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COL12_HUMAN;COLEC12;141999.06;403108.7;160817.84;276584.06;151855.77;115837.44;0.0;82779.3
EOGT_HUMAN;EOGT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHYD1_HUMAN;PHYHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HP1B3_HUMAN;HP1BP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CE170_HUMAN;CEP170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HYI_HUMAN;HYI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBR4_HUMAN;UBR4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KPRP_HUMAN;KPRP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CODA1_HUMAN;COL13A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H37_HUMAN;H3-7;719539.1;0.0;204386.17;161458.47;0.0;0.0;0.0;0.0
NT5D1_HUMAN;NT5DC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAHD1_HUMAN;CACHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BROX_HUMAN;BROX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEAR1_HUMAN;PEAR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM29_HUMAN;ECPAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD276_HUMAN;CD276;0.0;0.0;87450.305;0.0;0.0;0.0;0.0;0.0
KANK2_HUMAN;KANK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WAC2A_HUMAN;WASHC2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
METRL_HUMAN;METRNL;110740.17;188768.75;145558.66;147482.16;200631.45;94818.19;199980.14;106470.39
STEA4_HUMAN;STEAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLM2A_HUMAN;OLFML2A;83200.78;0.0;0.0;0.0;0.0;0.0;206534.05;304789.78
OLM2B_HUMAN;OLFML2B;269077.8;251900.22;200457.81;223063.5;236261.5;126437.47;200284.19;117996.79
GL8D1_HUMAN;GLT8D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TENS3_HUMAN;TNS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NR3L1_HUMAN;NCR3LG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATLA3_HUMAN;ATL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXN_HUMAN;NXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DMKN_HUMAN;DMKN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GL1AD_HUMAN;POLR2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASN_HUMAN;VASN;609164.3;620204.94;620089.4;539197.75;487224.8;416868.7;488846.56;582925.8
SFRP4_HUMAN;SFRP4;60604.29;104869.83;121188.71;0.0;0.0;0.0;0.0;0.0
CPIN1_HUMAN;CIAPIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTRD1_HUMAN;PTRHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LTOR1_HUMAN;LAMTOR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF2_HUMAN;TWF2;73072.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNG2_HUMAN;TANGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDF6_HUMAN;GDF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE10B_HUMAN;DENND10P1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAPL1_HUMAN;PSAPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIBCH_HUMAN;HIBCH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RGMB_HUMAN;RGMB;80066.04;174822.33;83072.34;186175.0;0.0;56314.35;139901.06;81582.37
PPR18_HUMAN;PPP1R18;46469.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MZT2B_HUMAN;MZT2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN1_HUMAN;CAVIN1;119384.5;0.0;94569.33;0.0;0.0;0.0;0.0;92988.664
ERAP2_HUMAN;ERAP2;0.0;98797.516;0.0;80879.88;0.0;0.0;0.0;0.0
C2D1A_HUMAN;CC2D1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FDX2_HUMAN;FDX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAHD1_HUMAN;FAHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT18_HUMAN;GALNT18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MEAK7_HUMAN;MEAK7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VWA1_HUMAN;VWA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM2L_HUMAN;PGM2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAGAB_HUMAN;AAGAB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGRD1_HUMAN;ADGRD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSSK4_HUMAN;TSSK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSPG4_HUMAN;CSPG4;263664.12;376843.44;396168.88;230399.95;265961.8;217948.83;280927.6;246806.62
MOXD1_HUMAN;MOXD1;104146.32;161976.73;108134.414;132653.66;326856.84;126251.195;356764.28;155162.28
F180A_HUMAN;FAM180A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAK1B_HUMAN;GASK1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SBSN_HUMAN;SBSN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLB1L_HUMAN;GLB1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENPP7_HUMAN;ENPP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLFL1_HUMAN;OLFML1;0.0;125612.664;0.0;0.0;0.0;0.0;0.0;0.0
LAYN_HUMAN;LAYN;53219.83;153230.83;129766.47;101967.99;0.0;0.0;157756.66;0.0
PXDC2_HUMAN;PLXDC2;102441.82;104834.336;109029.664;78732.89;148330.19;51697.926;0.0;46981.22
B3GN9_HUMAN;B3GNT9;0.0;148913.78;0.0;99551.086;0.0;0.0;0.0;0.0
PI16_HUMAN;PI16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CREL2_HUMAN;CRELD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCBE1_HUMAN;CCBE1;119398.75;297253.47;229859.02;295026.16;206251.98;109894.87;240883.56;150020.88
PAMR1_HUMAN;PAMR1;372497.72;384713.72;172618.05;333398.25;304375.97;217243.22;333702.8;311809.84
VITRN_HUMAN;VIT;0.0;0.0;0.0;0.0;193047.44;0.0;186535.89;0.0
ATL4_HUMAN;ADAMTSL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT4_HUMAN;FAT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PNCB_HUMAN;NAPRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD109_HUMAN;CD109;599708.4;505091.53;415454.84;471630.34;406949.8;365992.03;451446.9;595836.75
KAT3_HUMAN;KYAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLDN_HUMAN;GLDN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THSD4_HUMAN;THSD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QSOX2_HUMAN;QSOX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP13C_HUMAN;VPS13C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H32_HUMAN;H3C15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBA1A_HUMAN;TUBA1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS27L_HUMAN;RPS27L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD80_HUMAN;CCDC80;0.0;97776.13;113699.18;0.0;0.0;0.0;82525.87;0.0
BT2A1_HUMAN;BTN2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SND1_HUMAN;SND1;63372.477;0.0;0.0;0.0;0.0;0.0;0.0;53120.863
EIF3M_HUMAN;EIF3M;34005.586;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYFP1_HUMAN;CYFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN6_HUMAN;COPS6;38676.098;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENOF1_HUMAN;ENOSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOB1B_HUMAN;MOB1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHST3_HUMAN;CHST3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHF5A_HUMAN;PHF5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFL1_HUMAN;EFL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAMC2_HUMAN;MAMDC2;93461.97;160249.4;137831.1;159150.27;225238.84;68974.36;156324.12;85109.65
NEGR1_HUMAN;NEGR1;0.0;131695.39;89776.82;109718.87;144097.08;0.0;271694.66;0.0
MAVS_HUMAN;MAVS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLAP1_HUMAN;CLASP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDDC2_HUMAN;HDDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLGT3_HUMAN;POGLUT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIMS2_HUMAN;LIMS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCXR_HUMAN;DCXR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VMO1_HUMAN;VMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PODN_HUMAN;PODN;194162.75;255574.52;230545.4;269916.1;226281.92;0.0;195354.27;0.0
HUWE1_HUMAN;HUWE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C1B_HUMAN;KRT77;0.0;0.0;119039.375;0.0;0.0;69628.74;0.0;0.0
TARSH_HUMAN;ABI3BP;308954.62;943899.25;1256341.1;433671.28;627817.06;532585.06;802703.5;189279.88
MEGF8_HUMAN;MEGF8;0.0;114607.09;0.0;83201.12;129698.13;59718.32;88179.664;69724.01
GALT5_HUMAN;GALNT5;660359.75;1031133.44;942599.56;933355.1;1298749.9;782935.06;1320426.2;783730.7
GALT7_HUMAN;GALNT7;0.0;864017.44;0.0;849767.25;0.0;0.0;0.0;0.0
AMGO2_HUMAN;AMIGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT10_HUMAN;GALNT10;0.0;169021.12;0.0;0.0;0.0;0.0;0.0;0.0
GLRX5_HUMAN;GLRX5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP9_HUMAN;DPP9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP2_HUMAN;PABPN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OAF_HUMAN;OAF;0.0;214206.42;0.0;132745.86;0.0;86901.125;0.0;100655.81
