Protein.ID;Gene;Umb_c_1002 MaxLFQ Intensity;Umb_c_11 MaxLFQ Intensity;Umb_c_203 MaxLFQ Intensity;Umb_c_62 MaxLFQ Intensity;Umb_d_1002 MaxLFQ Intensity;Umb_d_11 MaxLFQ Intensity;Umb_d_203 MaxLFQ Intensity;Umb_d_62 MaxLFQ Intensity
LRC32_HUMAN;LRRC32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAS6_HUMAN;GAS6;230954.48;591816.0;231515.0;551686.9;199600.27;482211.12;315964.9;208682.2
CAPR1_HUMAN;CAPRIN1;136716.14;0.0;126491.87;161027.72;0.0;0.0;0.0;0.0
SPRL1_HUMAN;SPARCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT1_HUMAN;FAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM3A_HUMAN;SEMA3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSC3_HUMAN;DSC3;266445.97;350949.25;279231.22;303882.44;114451.53;163218.69;95519.125;83786.445
ITIH4_HUMAN;ITIH4;153238.28;0.0;0.0;0.0;0.0;0.0;66390.16;133367.34
EPN4_HUMAN;CLINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESD_HUMAN;MESD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GANAB_HUMAN;GANAB;112919.555;71896.69;0.0;0.0;0.0;88717.94;66486.234;101874.49
RFTN1_HUMAN;RFTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MBTP1_HUMAN;MBTPS1;0.0;84850.63;0.0;0.0;0.0;0.0;0.0;0.0
2A5D_HUMAN;PPP2R5D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVP_HUMAN;MVP;0.0;0.0;0.0;0.0;74296.51;0.0;0.0;0.0
LTBP1_HUMAN;LTBP1;421698.44;347695.66;311239.72;589775.44;560358.44;398137.97;380025.66;717160.7
LTBP2_HUMAN;LTBP2;242183.14;275423.62;153955.0;310108.1;253956.27;495046.62;184412.94;411027.6
GOGB1_HUMAN;GOLGB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LASP1_HUMAN;LASP1;98517.43;83726.695;68137.54;135715.97;87205.14;99403.23;111548.414;110740.06
PTGR1_HUMAN;PTGR1;144922.05;69275.17;65235.785;86633.945;0.0;0.0;233764.36;209097.08
IMB1_HUMAN;KPNB1;90998.01;0.0;49548.99;101035.19;0.0;0.0;54577.414;87654.54
NUMA1_HUMAN;NUMA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAA25_HUMAN;NAA25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD6_HUMAN;PSMD6;66981.01;0.0;34106.246;0.0;0.0;0.0;48478.87;54032.207
ABRX2_HUMAN;ABRAXAS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPT2_HUMAN;SEPTIN2;98519.22;0.0;0.0;0.0;0.0;0.0;109736.92;0.0
SART3_HUMAN;SART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U5S1_HUMAN;EFTUD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S39AE_HUMAN;SLC39A14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYK_HUMAN;KARS1;47905.797;0.0;0.0;36534.285;0.0;0.0;32368.473;0.0
IF4H_HUMAN;EIF4H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACAP2_HUMAN;ACAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POSTN_HUMAN;POSTN;112683.5;0.0;0.0;0.0;0.0;0.0;0.0;157750.72
EEA1_HUMAN;EEA1;238206.27;0.0;0.0;230121.53;0.0;0.0;0.0;190152.06
PDIA6_HUMAN;PDIA6;125830.5;74535.28;0.0;70953.68;0.0;63858.652;95547.01;133886.47
PA1B3_HUMAN;PAFAH1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCOC1_HUMAN;PCOLCE;499892.16;422337.1;535698.0;373937.25;331323.3;0.0;206598.33;202916.44
PEA15_HUMAN;PEA15;0.0;0.0;63436.855;0.0;0.0;0.0;83639.83;0.0
PLCB4_HUMAN;PLCB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLEC_HUMAN;PLEC;201117.77;120185.84;99084.34;148859.2;122641.625;112941.27;140426.97;154818.16
IPYR_HUMAN;PPA1;0.0;0.0;0.0;51427.445;0.0;0.0;0.0;0.0
TEBP_HUMAN;PTGES3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGFRL_HUMAN;PDGFRL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STK38_HUMAN;STK38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NONO_HUMAN;NONO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPA_HUMAN;PTPA;122650.41;124522.77;84201.09;80254.75;0.0;0.0;106046.48;137584.25
NADC_HUMAN;QPRT;0.0;115570.875;128088.46;0.0;0.0;0.0;141483.56;0.0
RABE1_HUMAN;RABEP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RCN1_HUMAN;RCN1;302865.8;440295.12;274988.97;228073.67;369706.28;523717.03;301734.9;341268.7
PCBP1_HUMAN;PCBP1;110886.92;0.0;0.0;0.0;0.0;0.0;39073.13;0.0
PCBP2_HUMAN;PCBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELOC_HUMAN;ELOC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59584.1
ELOB_HUMAN;ELOB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANGP1_HUMAN;ANGPT1;0.0;0.0;0.0;0.0;82068.26;0.0;0.0;66809.2
SF3B3_HUMAN;SF3B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RSU1_HUMAN;RSU1;0.0;0.0;0.0;160191.08;0.0;0.0;63937.66;0.0
CNN3_HUMAN;CNN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62688.984
SAFB1_HUMAN;SAFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B4_HUMAN;SF3B4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1R7_HUMAN;PPP1R7;0.0;58629.746;50394.14;0.0;0.0;0.0;0.0;0.0
SC23A_HUMAN;SEC23A;104638.56;97297.57;79296.28;91336.65;0.0;112514.44;71064.984;0.0
SF3A1_HUMAN;SF3A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SKIV2_HUMAN;SKIV2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BGH3_HUMAN;TGFBI;947944.56;694072.2;680283.3;503919.8;817791.4;614928.7;871448.0;2096399.2
TSN_HUMAN;TSN;117093.2;0.0;75151.56;0.0;102420.35;0.0;93371.7;0.0
TRIPB_HUMAN;TRIP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIP6_HUMAN;TRIP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARE1_HUMAN;MAPRE1;68806.25;0.0;46350.527;61934.055;0.0;0.0;59082.42;72761.484
T22D1_HUMAN;TSC22D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELAV1_HUMAN;ELAVL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYLK_HUMAN;MYLK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAAT_HUMAN;SLC1A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH3L2_HUMAN;CHI3L2;0.0;0.0;0.0;0.0;222144.6;192340.8;94788.65;197998.44
ITSN1_HUMAN;ITSN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCE_HUMAN;TBCE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCC_HUMAN;TBCC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPTX1_HUMAN;NPTX1;0.0;0.0;124228.77;0.0;0.0;0.0;0.0;0.0
UB2V2_HUMAN;UBE2V2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYTM_HUMAN;CST6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP3_HUMAN;VAMP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEDD8_HUMAN;NEDD8;0.0;0.0;0.0;99331.73;87512.43;0.0;111464.66;110734.87
ADIRF_HUMAN;ADIRF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAS1_HUMAN;ATP6AP1;92767.25;76495.69;0.0;79372.836;0.0;71712.62;63482.723;118119.9
RB11B_HUMAN;RAB11B;117592.0;118641.82;104198.59;127839.97;0.0;68785.05;93268.016;103424.055
ZFHX3_HUMAN;ZFHX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZYX_HUMAN;ZYX;87055.77;96532.06;83802.48;186944.1;0.0;98396.12;100455.516;116465.67
ADRM1_HUMAN;ADRM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1_HUMAN;UAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP7_HUMAN;IGFBP7;6748780.5;3081688.2;4677818.5;3082121.8;2464592.5;3504091.2;4832736.0;6091582.5
EXT1_HUMAN;EXT1;268023.9;242628.23;108914.055;267272.53;131435.23;122074.06;90172.26;165262.67
PSMD5_HUMAN;PSMD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSRP2_HUMAN;CSRP2;193372.45;0.0;67527.37;0.0;0.0;78653.15;70741.97;87939.05
DDB1_HUMAN;DDB1;92819.75;66747.54;71726.66;0.0;0.0;0.0;58878.8;60751.3
CDC37_HUMAN;CDC37;0.0;0.0;0.0;86495.664;0.0;0.0;0.0;70101.16
PSG3_HUMAN;PSG3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP7_HUMAN;RBBP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGCB_HUMAN;SGCB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM1_HUMAN;ECM1;246001.8;336888.34;421287.34;398592.84;179350.84;137538.88;213992.1;144298.02
SRSF7_HUMAN;SRSF7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DREB_HUMAN;DBN1;0.0;97796.66;73150.305;116902.94;0.0;0.0;95167.01;136291.31
FSCN1_HUMAN;FSCN1;338852.6;178222.56;171698.6;201638.8;111000.945;176970.36;267376.28;204578.48
IF16_HUMAN;IFI16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA2A1_HUMAN;MAN2A1;63231.234;0.0;0.0;78191.13;98147.984;0.0;0.0;84405.375
KYNU_HUMAN;KYNU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QPCT_HUMAN;QPCT;164129.55;295882.62;179713.97;348700.25;142054.31;198876.42;156235.23;738696.3
KGUA_HUMAN;GUK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLO2_HUMAN;HAGH;0.0;0.0;0.0;0.0;0.0;0.0;77048.3;0.0
H2A2C_HUMAN;H2AC20;145981.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMA3_HUMAN;LAMA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RTN1_HUMAN;RTN1;0.0;0.0;41122.914;0.0;0.0;0.0;69411.055;0.0
UPP1_HUMAN;UPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HCDH_HUMAN;HADH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UGPA_HUMAN;UGP2;188352.19;90267.625;0.0;101288.12;109474.37;198976.1;235224.05;584981.75
VATF_HUMAN;ATP6V1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRXR1_HUMAN;TXNRD1;313918.94;320105.34;323870.5;392644.53;217972.66;365660.12;533708.9;467547.12
MIC60_HUMAN;IMMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRL2_HUMAN;HNRNPUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T132A_HUMAN;TMEM132A;0.0;0.0;0.0;76619.37;0.0;0.0;38192.574;72093.05
INF2_HUMAN;INF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDS5A_HUMAN;PDS5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSR1_HUMAN;TSR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IAH1_HUMAN;IAH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMU1_HUMAN;SMU1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRRF1_HUMAN;LRRFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H1_HUMAN;P3H1;0.0;0.0;0.0;82376.15;56830.633;0.0;71587.05;80010.41
EMAL3_HUMAN;EML3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACOT6_HUMAN;ACOT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA7D1_HUMAN;MAP7D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1L_HUMAN;UAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TKFC_HUMAN;TKFC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM12_HUMAN;LSM12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUT11_HUMAN;FUT11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GXLT1_HUMAN;GXYLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SVEP1_HUMAN;SVEP1;0.0;0.0;0.0;76104.86;136522.12;139278.42;78234.08;105917.93
TM119_HUMAN;TMEM119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FNDC1_HUMAN;FNDC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QORX_HUMAN;TP53I3;113415.25;93821.8;115646.06;92958.164;0.0;102807.0;143569.62;92360.055
HIKES_HUMAN;HIKESHI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LACB2_HUMAN;LACTB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LBH_HUMAN;LBH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN7_HUMAN;FBLN7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H1BP3_HUMAN;HS1BP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTBL_HUMAN;ACTBL2;0.0;0.0;0.0;0.0;0.0;0.0;33088.75;0.0
CCD93_HUMAN;CCDC93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AN20B_HUMAN;ANKRD20A8P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FILA2_HUMAN;FLG2;0.0;0.0;39877.75;0.0;0.0;0.0;49692.723;0.0
PRRT3_HUMAN;PRRT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCAL5_HUMAN;TCEAL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZN831_HUMAN;ZNF831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGO1_HUMAN;MIA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMG4_HUMAN;PSMG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLAC9_HUMAN;PLAC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HABP4_HUMAN;HABP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COL12_HUMAN;COLEC12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EOGT_HUMAN;EOGT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHYD1_HUMAN;PHYHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HP1B3_HUMAN;HP1BP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CE170_HUMAN;CEP170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HYI_HUMAN;HYI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBR4_HUMAN;UBR4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KPRP_HUMAN;KPRP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CODA1_HUMAN;COL13A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H37_HUMAN;H3-7;571515.5;0.0;206985.11;0.0;0.0;171895.12;0.0;0.0
NT5D1_HUMAN;NT5DC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAHD1_HUMAN;CACHD1;0.0;0.0;36944.69;0.0;0.0;62776.023;42092.836;0.0
BROX_HUMAN;BROX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEAR1_HUMAN;PEAR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM29_HUMAN;ECPAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD276_HUMAN;CD276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KANK2_HUMAN;KANK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WAC2A_HUMAN;WASHC2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
METRL_HUMAN;METRNL;72612.74;0.0;0.0;72246.66;0.0;0.0;0.0;0.0
STEA4_HUMAN;STEAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLM2A_HUMAN;OLFML2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLM2B_HUMAN;OLFML2B;0.0;0.0;0.0;0.0;110915.36;0.0;0.0;0.0
GL8D1_HUMAN;GLT8D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TENS3_HUMAN;TNS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NR3L1_HUMAN;NCR3LG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATLA3_HUMAN;ATL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXN_HUMAN;NXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DMKN_HUMAN;DMKN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GL1AD_HUMAN;POLR2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASN_HUMAN;VASN;356304.44;644176.0;420201.47;661221.8;278271.6;558437.2;446010.8;509622.3
SFRP4_HUMAN;SFRP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPIN1_HUMAN;CIAPIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTRD1_HUMAN;PTRHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LTOR1_HUMAN;LAMTOR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF2_HUMAN;TWF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78532.65
TNG2_HUMAN;TANGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDF6_HUMAN;GDF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE10B_HUMAN;DENND10P1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAPL1_HUMAN;PSAPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIBCH_HUMAN;HIBCH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RGMB_HUMAN;RGMB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPR18_HUMAN;PPP1R18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MZT2B_HUMAN;MZT2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN1_HUMAN;CAVIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERAP2_HUMAN;ERAP2;0.0;0.0;64995.72;0.0;0.0;0.0;0.0;0.0
C2D1A_HUMAN;CC2D1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FDX2_HUMAN;FDX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAHD1_HUMAN;FAHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT18_HUMAN;GALNT18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MEAK7_HUMAN;MEAK7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VWA1_HUMAN;VWA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM2L_HUMAN;PGM2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAGAB_HUMAN;AAGAB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGRD1_HUMAN;ADGRD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSSK4_HUMAN;TSSK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSPG4_HUMAN;CSPG4;245566.73;244775.88;107489.12;169785.45;93569.734;80078.54;50246.812;0.0
MOXD1_HUMAN;MOXD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F180A_HUMAN;FAM180A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAK1B_HUMAN;GASK1B;0.0;77129.57;0.0;0.0;59240.492;0.0;0.0;0.0
SBSN_HUMAN;SBSN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLB1L_HUMAN;GLB1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENPP7_HUMAN;ENPP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLFL1_HUMAN;OLFML1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAYN_HUMAN;LAYN;0.0;0.0;60260.46;0.0;85213.03;0.0;0.0;0.0
PXDC2_HUMAN;PLXDC2;106306.02;71191.836;0.0;58921.246;161058.94;89915.375;92902.18;160192.36
B3GN9_HUMAN;B3GNT9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PI16_HUMAN;PI16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CREL2_HUMAN;CRELD2;0.0;0.0;38399.043;0.0;0.0;0.0;0.0;0.0
CCBE1_HUMAN;CCBE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAMR1_HUMAN;PAMR1;0.0;0.0;0.0;0.0;0.0;0.0;92171.21;0.0
VITRN_HUMAN;VIT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATL4_HUMAN;ADAMTSL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT4_HUMAN;FAT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PNCB_HUMAN;NAPRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD109_HUMAN;CD109;163369.8;141066.47;137584.06;114283.69;189899.17;166041.34;148494.28;154565.9
KAT3_HUMAN;KYAT3;0.0;0.0;44037.9;0.0;0.0;0.0;55270.96;0.0
GLDN_HUMAN;GLDN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THSD4_HUMAN;THSD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QSOX2_HUMAN;QSOX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP13C_HUMAN;VPS13C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H32_HUMAN;H3C15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBA1A_HUMAN;TUBA1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS27L_HUMAN;RPS27L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD80_HUMAN;CCDC80;115717.016;145790.31;0.0;105586.37;78028.63;161891.42;0.0;73242.33
BT2A1_HUMAN;BTN2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SND1_HUMAN;SND1;98561.336;0.0;0.0;77338.484;0.0;53176.484;62479.69;92246.43
EIF3M_HUMAN;EIF3M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYFP1_HUMAN;CYFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN6_HUMAN;COPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENOF1_HUMAN;ENOSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOB1B_HUMAN;MOB1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHST3_HUMAN;CHST3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHF5A_HUMAN;PHF5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFL1_HUMAN;EFL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAMC2_HUMAN;MAMDC2;0.0;0.0;0.0;66367.34;0.0;0.0;0.0;0.0
NEGR1_HUMAN;NEGR1;105911.98;114111.99;109887.52;115303.73;156347.92;432230.62;172172.12;207534.22
MAVS_HUMAN;MAVS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLAP1_HUMAN;CLASP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDDC2_HUMAN;HDDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLGT3_HUMAN;POGLUT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIMS2_HUMAN;LIMS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCXR_HUMAN;DCXR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VMO1_HUMAN;VMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PODN_HUMAN;PODN;0.0;0.0;0.0;0.0;0.0;0.0;30112.48;0.0
HUWE1_HUMAN;HUWE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C1B_HUMAN;KRT77;0.0;0.0;0.0;0.0;0.0;0.0;43717.797;0.0
TARSH_HUMAN;ABI3BP;380342.78;596878.9;498427.75;2111549.0;426277.12;280950.6;317299.22;2256247.5
MEGF8_HUMAN;MEGF8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51319.88
GALT5_HUMAN;GALNT5;916242.4;0.0;0.0;0.0;0.0;276518.94;0.0;0.0
GALT7_HUMAN;GALNT7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AMGO2_HUMAN;AMIGO2;51661.08;51604.586;0.0;0.0;0.0;78822.76;0.0;0.0
GLT10_HUMAN;GALNT10;70958.22;133993.69;0.0;137542.94;100254.58;100720.44;0.0;100930.95
GLRX5_HUMAN;GLRX5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP9_HUMAN;DPP9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP2_HUMAN;PABPN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OAF_HUMAN;OAF;0.0;68640.42;0.0;54159.684;0.0;0.0;0.0;0.0
LYRIC_HUMAN;MTDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KTN1_HUMAN;KTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH5_HUMAN;ITIH5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOC4_HUMAN;ALYREF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
