Protein.ID;Gene;Ad_c_111 MaxLFQ Intensity;Ad_c_138 MaxLFQ Intensity;Ad_c_31 MaxLFQ Intensity;Ad_c_45 MaxLFQ Intensity;Ad_dif_111 MaxLFQ Intensity;Ad_dif_138 MaxLFQ Intensity;Ad_dif_31 MaxLFQ Intensity;Ad_dif_45 MaxLFQ Intensity
NAA25_HUMAN;NAA25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD6_HUMAN;PSMD6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABRX2_HUMAN;ABRAXAS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPT2_HUMAN;SEPTIN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SART3_HUMAN;SART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U5S1_HUMAN;EFTUD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S39AE_HUMAN;SLC39A14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYK_HUMAN;KARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4H_HUMAN;EIF4H;0.0;0.0;0.0;0.0;0.0;66471.68;53230.734;0.0
ACAP2_HUMAN;ACAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POSTN_HUMAN;POSTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EEA1_HUMAN;EEA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159918.34
PDIA6_HUMAN;PDIA6;92965.57;76513.22;0.0;79581.35;67622.484;0.0;0.0;57411.723
PA1B3_HUMAN;PAFAH1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCOC1_HUMAN;PCOLCE;1033404.9;688207.5;813404.9;993283.56;1178872.9;449688.38;753585.6;561468.44
PEA15_HUMAN;PEA15;0.0;0.0;0.0;0.0;0.0;56194.89;74104.86;69228.91
PLCB4_HUMAN;PLCB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLEC_HUMAN;PLEC;80138.23;0.0;76587.24;120240.35;163737.66;117122.4;127202.5;189141.3
IPYR_HUMAN;PPA1;0.0;0.0;0.0;0.0;0.0;53466.688;49257.6;57238.984
TEBP_HUMAN;PTGES3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGFRL_HUMAN;PDGFRL;51341.3;0.0;0.0;62413.562;125823.836;0.0;0.0;70690.87
STK38_HUMAN;STK38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NONO_HUMAN;NONO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPA_HUMAN;PTPA;0.0;0.0;0.0;0.0;0.0;0.0;51415.32;63531.332
NADC_HUMAN;QPRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABE1_HUMAN;RABEP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RCN1_HUMAN;RCN1;263509.22;0.0;0.0;173484.27;138474.17;79192.62;149037.27;168955.23
PCBP1_HUMAN;PCBP1;0.0;0.0;0.0;69744.91;89220.03;162578.97;130223.77;122502.125
PCBP2_HUMAN;PCBP2;0.0;0.0;0.0;0.0;0.0;105923.19;75612.69;72195.98
ELOC_HUMAN;ELOC;0.0;0.0;0.0;0.0;57853.535;91886.76;75211.76;75512.67
ELOB_HUMAN;ELOB;0.0;0.0;0.0;0.0;0.0;81886.66;54253.01;0.0
ANGP1_HUMAN;ANGPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B3_HUMAN;SF3B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RSU1_HUMAN;RSU1;127976.77;0.0;0.0;0.0;140677.58;87413.08;91595.01;122021.6
CNN3_HUMAN;CNN3;0.0;0.0;0.0;0.0;198449.7;143569.7;127666.23;226743.95
SAFB1_HUMAN;SAFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B4_HUMAN;SF3B4;0.0;0.0;0.0;0.0;0.0;36971.812;0.0;0.0
PP1R7_HUMAN;PPP1R7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC23A_HUMAN;SEC23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3A1_HUMAN;SF3A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SKIV2_HUMAN;SKIV2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BGH3_HUMAN;TGFBI;552701.9;246389.22;279711.12;493289.16;765278.8;480444.12;812919.8;465264.9
TSN_HUMAN;TSN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIPB_HUMAN;TRIP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIP6_HUMAN;TRIP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARE1_HUMAN;MAPRE1;94212.38;0.0;0.0;0.0;144023.08;127078.11;94925.016;121099.45
T22D1_HUMAN;TSC22D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELAV1_HUMAN;ELAVL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYLK_HUMAN;MYLK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAAT_HUMAN;SLC1A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH3L2_HUMAN;CHI3L2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITSN1_HUMAN;ITSN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCE_HUMAN;TBCE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCC_HUMAN;TBCC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPTX1_HUMAN;NPTX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2V2_HUMAN;UBE2V2;0.0;0.0;0.0;0.0;0.0;89865.71;0.0;69767.8
CYTM_HUMAN;CST6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP3_HUMAN;VAMP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEDD8_HUMAN;NEDD8;79500.78;64138.99;0.0;116154.04;160596.92;384114.84;242293.75;379233.6
ADIRF_HUMAN;ADIRF;0.0;0.0;0.0;0.0;0.0;57017.7;87647.21;0.0
VAS1_HUMAN;ATP6AP1;79715.92;0.0;0.0;75338.73;101151.76;97716.77;87405.22;70839.51
RB11B_HUMAN;RAB11B;68923.74;0.0;0.0;0.0;87604.08;135016.19;113383.22;137151.8
ZFHX3_HUMAN;ZFHX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZYX_HUMAN;ZYX;0.0;0.0;0.0;0.0;86293.33;141560.05;135482.36;108518.25
ADRM1_HUMAN;ADRM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1_HUMAN;UAP1;0.0;0.0;0.0;0.0;0.0;58640.406;54376.848;0.0
IBP7_HUMAN;IGFBP7;881520.06;236362.28;300039.9;693844.3;1721746.6;634678.25;813983.1;735443.75
EXT1_HUMAN;EXT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD5_HUMAN;PSMD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSRP2_HUMAN;CSRP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDB1_HUMAN;DDB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDC37_HUMAN;CDC37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSG3_HUMAN;PSG3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP7_HUMAN;RBBP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGCB_HUMAN;SGCB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM1_HUMAN;ECM1;341095.78;312086.2;222588.1;453987.53;535174.4;382925.03;271914.34;224692.69
SRSF7_HUMAN;SRSF7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DREB_HUMAN;DBN1;0.0;0.0;0.0;0.0;94460.97;58042.582;76765.914;64330.773
FSCN1_HUMAN;FSCN1;0.0;0.0;0.0;0.0;0.0;95326.08;82362.55;76859.58
IF16_HUMAN;IFI16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA2A1_HUMAN;MAN2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KYNU_HUMAN;KYNU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QPCT_HUMAN;QPCT;139305.45;86368.03;0.0;0.0;144901.72;0.0;0.0;74516.945
KGUA_HUMAN;GUK1;0.0;0.0;0.0;0.0;0.0;61901.676;53955.348;37737.0
GLO2_HUMAN;HAGH;0.0;0.0;0.0;0.0;0.0;50255.008;0.0;43378.258
H2A2C_HUMAN;H2AC20;658620.1;209050.61;336685.0;318306.3;478614.25;179197.31;214226.97;191478.42
LAMA3_HUMAN;LAMA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RTN1_HUMAN;RTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UPP1_HUMAN;UPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HCDH_HUMAN;HADH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UGPA_HUMAN;UGP2;0.0;0.0;0.0;0.0;68202.5;107775.72;92157.55;106149.125
VATF_HUMAN;ATP6V1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRXR1_HUMAN;TXNRD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57710.824
MIC60_HUMAN;IMMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRL2_HUMAN;HNRNPUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T132A_HUMAN;TMEM132A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INF2_HUMAN;INF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDS5A_HUMAN;PDS5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSR1_HUMAN;TSR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IAH1_HUMAN;IAH1;0.0;0.0;0.0;0.0;0.0;125867.73;103021.8;119641.89
SMU1_HUMAN;SMU1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRRF1_HUMAN;LRRFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3H1_HUMAN;P3H1;0.0;0.0;0.0;71722.41;0.0;0.0;0.0;66197.86
EMAL3_HUMAN;EML3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACOT6_HUMAN;ACOT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA7D1_HUMAN;MAP7D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UAP1L_HUMAN;UAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TKFC_HUMAN;TKFC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM12_HUMAN;LSM12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUT11_HUMAN;FUT11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GXLT1_HUMAN;GXYLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SVEP1_HUMAN;SVEP1;145554.58;114437.86;92628.41;154125.8;367246.0;103731.78;234341.45;154826.31
TM119_HUMAN;TMEM119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FNDC1_HUMAN;FNDC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QORX_HUMAN;TP53I3;77866.445;0.0;0.0;0.0;92939.21;124016.484;89622.45;167045.86
HIKES_HUMAN;HIKESHI;0.0;0.0;0.0;0.0;0.0;84498.62;58281.297;66078.81
LACB2_HUMAN;LACTB2;0.0;0.0;0.0;0.0;0.0;48663.465;46561.914;62239.66
LBH_HUMAN;LBH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN7_HUMAN;FBLN7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H1BP3_HUMAN;HS1BP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTBL_HUMAN;ACTBL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD93_HUMAN;CCDC93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AN20B_HUMAN;ANKRD20A8P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FILA2_HUMAN;FLG2;47898.11;0.0;0.0;0.0;46908.96;32865.29;39751.004;33291.043
PRRT3_HUMAN;PRRT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCAL5_HUMAN;TCEAL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZN831_HUMAN;ZNF831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGO1_HUMAN;MIA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMG4_HUMAN;PSMG4;0.0;0.0;0.0;0.0;0.0;43192.953;33058.746;0.0
PLAC9_HUMAN;PLAC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HABP4_HUMAN;HABP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COL12_HUMAN;COLEC12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EOGT_HUMAN;EOGT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHYD1_HUMAN;PHYHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HP1B3_HUMAN;HP1BP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CE170_HUMAN;CEP170;0.0;0.0;0.0;0.0;0.0;50991.66;42374.723;40833.37
HYI_HUMAN;HYI;0.0;0.0;0.0;0.0;0.0;43469.97;0.0;38139.973
UBR4_HUMAN;UBR4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KPRP_HUMAN;KPRP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CODA1_HUMAN;COL13A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H37_HUMAN;H3-7;340039.97;0.0;0.0;0.0;197106.78;0.0;0.0;0.0
NT5D1_HUMAN;NT5DC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAHD1_HUMAN;CACHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BROX_HUMAN;BROX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEAR1_HUMAN;PEAR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM29_HUMAN;ECPAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD276_HUMAN;CD276;0.0;0.0;0.0;0.0;0.0;40752.16;0.0;0.0
KANK2_HUMAN;KANK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WAC2A_HUMAN;WASHC2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
METRL_HUMAN;METRNL;177447.19;0.0;0.0;109846.984;93531.555;85260.96;81358.59;0.0
STEA4_HUMAN;STEAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLM2A_HUMAN;OLFML2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61307.54
OLM2B_HUMAN;OLFML2B;0.0;0.0;0.0;0.0;70851.87;0.0;0.0;0.0
GL8D1_HUMAN;GLT8D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TENS3_HUMAN;TNS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NR3L1_HUMAN;NCR3LG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATLA3_HUMAN;ATL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXN_HUMAN;NXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DMKN_HUMAN;DMKN;0.0;0.0;0.0;0.0;0.0;0.0;83629.08;0.0
GL1AD_HUMAN;POLR2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASN_HUMAN;VASN;470021.97;226004.12;236220.1;357268.6;531069.1;501229.06;638798.94;320823.22
SFRP4_HUMAN;SFRP4;0.0;0.0;0.0;167282.64;0.0;53052.156;60043.12;158283.48
CPIN1_HUMAN;CIAPIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTRD1_HUMAN;PTRHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28328.814
LTOR1_HUMAN;LAMTOR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF2_HUMAN;TWF2;0.0;0.0;0.0;0.0;0.0;86875.1;67320.87;90538.52
TNG2_HUMAN;TANGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDF6_HUMAN;GDF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE10B_HUMAN;DENND10P1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAPL1_HUMAN;PSAPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIBCH_HUMAN;HIBCH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RGMB_HUMAN;RGMB;46087.562;0.0;0.0;50931.93;0.0;0.0;0.0;0.0
PPR18_HUMAN;PPP1R18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MZT2B_HUMAN;MZT2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN1_HUMAN;CAVIN1;0.0;0.0;0.0;0.0;0.0;0.0;30358.553;48096.95
ERAP2_HUMAN;ERAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C2D1A_HUMAN;CC2D1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FDX2_HUMAN;FDX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAHD1_HUMAN;FAHD1;68606.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT18_HUMAN;GALNT18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MEAK7_HUMAN;MEAK7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VWA1_HUMAN;VWA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM2L_HUMAN;PGM2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAGAB_HUMAN;AAGAB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGRD1_HUMAN;ADGRD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSSK4_HUMAN;TSSK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSPG4_HUMAN;CSPG4;0.0;0.0;0.0;0.0;98561.76;0.0;115811.03;74052.37
MOXD1_HUMAN;MOXD1;99402.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F180A_HUMAN;FAM180A;0.0;0.0;0.0;0.0;105590.05;57032.97;89093.36;0.0
GAK1B_HUMAN;GASK1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SBSN_HUMAN;SBSN;0.0;0.0;0.0;0.0;64445.8;0.0;37536.105;44560.668
GLB1L_HUMAN;GLB1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENPP7_HUMAN;ENPP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLFL1_HUMAN;OLFML1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAYN_HUMAN;LAYN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXDC2_HUMAN;PLXDC2;0.0;0.0;0.0;0.0;100969.73;108189.195;87773.375;74561.97
B3GN9_HUMAN;B3GNT9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PI16_HUMAN;PI16;439078.66;408559.38;306938.1;615862.44;132749.22;271348.97;112407.5;104295.88
CREL2_HUMAN;CRELD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCBE1_HUMAN;CCBE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAMR1_HUMAN;PAMR1;105862.516;139810.89;0.0;154474.61;121609.53;130826.24;114505.92;108295.91
VITRN_HUMAN;VIT;49200.855;0.0;0.0;0.0;170954.88;104104.47;102805.12;67159.0
ATL4_HUMAN;ADAMTSL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT4_HUMAN;FAT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PNCB_HUMAN;NAPRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD109_HUMAN;CD109;125629.38;115140.3;156748.98;137204.83;220510.3;172865.6;211745.55;186400.73
KAT3_HUMAN;KYAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLDN_HUMAN;GLDN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THSD4_HUMAN;THSD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QSOX2_HUMAN;QSOX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP13C_HUMAN;VPS13C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H32_HUMAN;H3C15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBA1A_HUMAN;TUBA1A;79245.46;0.0;0.0;0.0;0.0;53505.016;0.0;0.0
RS27L_HUMAN;RPS27L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD80_HUMAN;CCDC80;125611.54;0.0;69357.75;121644.07;94659.18;66364.35;65569.4;84738.875
BT2A1_HUMAN;BTN2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SND1_HUMAN;SND1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3M_HUMAN;EIF3M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYFP1_HUMAN;CYFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN6_HUMAN;COPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENOF1_HUMAN;ENOSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOB1B_HUMAN;MOB1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHST3_HUMAN;CHST3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHF5A_HUMAN;PHF5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFL1_HUMAN;EFL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAMC2_HUMAN;MAMDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80013.164
NEGR1_HUMAN;NEGR1;0.0;0.0;0.0;0.0;311807.47;245010.22;267026.1;207930.42
MAVS_HUMAN;MAVS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLAP1_HUMAN;CLASP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDDC2_HUMAN;HDDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLGT3_HUMAN;POGLUT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIMS2_HUMAN;LIMS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCXR_HUMAN;DCXR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VMO1_HUMAN;VMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PODN_HUMAN;PODN;0.0;49592.312;0.0;0.0;0.0;0.0;0.0;0.0
HUWE1_HUMAN;HUWE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C1B_HUMAN;KRT77;54941.23;57172.82;0.0;0.0;0.0;48259.918;63845.875;44851.14
TARSH_HUMAN;ABI3BP;688925.06;356843.62;322378.3;684184.94;545754.8;418219.12;584489.94;554563.44
MEGF8_HUMAN;MEGF8;53838.094;0.0;0.0;0.0;66248.37;0.0;0.0;0.0
GALT5_HUMAN;GALNT5;0.0;0.0;0.0;0.0;707339.8;0.0;332035.75;324414.3
GALT7_HUMAN;GALNT7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AMGO2_HUMAN;AMIGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT10_HUMAN;GALNT10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLRX5_HUMAN;GLRX5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP9_HUMAN;DPP9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP2_HUMAN;PABPN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OAF_HUMAN;OAF;245062.69;214339.67;136987.8;346593.66;150379.4;185580.34;109885.08;172054.77
LYRIC_HUMAN;MTDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KTN1_HUMAN;KTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94482.58
ITIH5_HUMAN;ITIH5;75842.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOC4_HUMAN;ALYREF;0.0;0.0;0.0;0.0;0.0;91867.14;0.0;55669.773
C163A_HUMAN;CD163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERC5_HUMAN;SERINC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAND1_HUMAN;CAND1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FJX1_HUMAN;FJX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HOOK3_HUMAN;HOOK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T200A_HUMAN;TMEM200A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP11_HUMAN;LRP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTM1_HUMAN;OSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPA9_HUMAN;SERPINA9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARM1_HUMAN;CARM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIT1_HUMAN;NIT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FRAS1_HUMAN;FRAS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XYLT1_HUMAN;XYLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C73_HUMAN;KRT73;0.0;0.0;0.0;0.0;164752.0;0.0;0.0;166885.56
STX12_HUMAN;STX12;0.0;0.0;0.0;0.0;56062.016;52598.08;42576.383;47426.47
HORN_HUMAN;HRNR;75237.695;0.0;0.0;0.0;44363.562;58782.016;51436.945;70315.664
AEBP1_HUMAN;AEBP1;0.0;0.0;0.0;73299.03;0.0;0.0;0.0;0.0
EGFL6_HUMAN;EGFL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLD3_HUMAN;PLD3;43229.348;0.0;0.0;0.0;0.0;62111.53;53918.047;63899.184
PRR15_HUMAN;PRR15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC3_HUMAN;NUDCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK2_HUMAN;AHNAK2;0.0;0.0;0.0;0.0;0.0;68066.46;66500.11;79620.78
CCD50_HUMAN;CCDC50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
